tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count,user_location
1460757120815620101,"#30DayMapChallenge Day 16: Urban/Rural

A first experiment using #mapdeck, an R wrapper for https://t.co/QkFzY9ZBlF and Mapbox, to create an interactive web map of a thoroughly urban chunk of Barcelona

https://t.co/b3lHz9ShC2 https://t.co/p5FrL6a47d",759988092,2021-11-16 23:50:11+00:00,en,14,1,110,2,Twitter Web App,3_1460755629094617088,https://pbs.twimg.com/media/FEWlgVfWQAAuzNW.jpg,photo, ,Matthew Law,Iawmatthew,False,204,89, 
1460753217420206081,"#30DayMapChallenge Day 16 - Urban/Rural
Made a Rural/Urban interface for Beiras e Serra da Estrela (NUTSIII) in Portugal using @DGTerritorio's COS2018. 
Managed to highlight the most important cities of this low population density region of Portugal.
#QGIS https://t.co/oj6B2CTlI1",180939408,2021-11-16 23:34:41+00:00,en,1,0,7,0,Twitter Web App,3_1460753181852540930,https://pbs.twimg.com/media/FEWjR4zXoAII-e4.jpg,photo, ,torts,tgsousa_,False,1010,1150, 
1460747528752803842,"Day 16 - Urban/Rural  #30DayMapChallenge 
The Netherlands has a very interesting resource for spatial open data (thankfully to @hansakwast) #OpenData: @statistiekcbs {cbsodataR}
I looked at the number of schools nearby the urban area.
@R4DScommunity #RStats #maps #Infographics https://t.co/MbXh5UmB1I",285509027,2021-11-16 23:12:04+00:00,en,0,1,4,0,Twitter Web App,3_1460746929080524803,https://pbs.twimg.com/media/FEWdl7aWYAM8Acd.jpg,photo, ,Federica Gazzelloni®,FGazzelloni,False,2257,4415,World
1460745322347515904,"#30DayMapChallenge 2021 Day 6: Red

Area affected by wildfires, Chile 2017 ft. @cvgiraldo 🌻

Using data from @CedeusChile and @pachadotdev {chilemapas}

Still learning how to deal with {sf}, thanks to @sporella and @richard_vogg for sharing their code, I learnt a lot! https://t.co/pvhiyp69km",250129147,2021-11-16 23:03:18+00:00,en,3,5,11,0,Twitter Web App,3_1460743282909237253,https://pbs.twimg.com/media/FEWaRsXX0AUqmPJ.jpg,photo, ,Sara Acevedo,saryace,False,289,241,"Santiago, Chile"
1460742058004652037,"#30DayMapChallenge day 16 urban/rural: concentrazione e dispersione nel consumo del suolo, Italia - prevalenza degli indici, fonte: ISPRA https://t.co/6emaAIQCxO",13181232,2021-11-16 22:50:20+00:00,it,5,0,15,0,Twitter Web App,3_1460740358413991943,https://pbs.twimg.com/media/FEWXndxXwAcLcR9.jpg,photo, ,Guenter Richter,grichter,False,209,93,rendilo.fori.oggetti
1460740676740694017,"#30DayMapChallenge – Day 1
Global heating demand per capita HDpc for the residential sector. HDpc classes come from spatially-resolved unsupervised machine learning k-means.
Code to be shared soon😅
#R #raster #rasterVis #rgdal #sp #latticeExtra
#dataviz #RStats #ggplot2 #r4ds https://t.co/mmfiADeKmu",951851591761563648,2021-11-16 22:44:51+00:00,en,3,2,8,1,Twitter Web App,3_1460739789234360322,https://pbs.twimg.com/media/FEWXGVaX0AIH6-2.jpg,photo, ,Diego Moya,dmoyaec,False,1640,1661, 
1460739990858698758,"#30DayMapChallenge
Day 16 - Urban/Rural

TIL there is a town called Cologne in Minnesota, USA.
Cologne, MN was founded by German settlers and named after Cologne, Germany (Köln).

Created with #rstats and {ggplot2} https://t.co/M3ROoBpTjT",1139059532,2021-11-16 22:42:07+00:00,en,3,4,12,0,Twitter Web App,3_1460739978703642628,https://pbs.twimg.com/media/FEWXRXPXoAQasPf.jpg,photo, ,Ansgar Wolsing,_ansgar,False,380,1021,"Köln, Deutschland"
1460738972146184202,A day late for Day 15 of the #30DayMapChallenge but I made a map of Colorado with my whiteboard eraser. Definitely shaped different than Wyoming 💀. Even added in the Rocky Mountains in the middle https://t.co/1qjWY7hs15,2719547953,2021-11-16 22:38:04+00:00,en,1,2,7,0,Twitter Web App,3_1460738876763475973,https://pbs.twimg.com/media/FEWWROMXEAUwNzU.jpg,photo, ,Jesse Pisel,geologyjesse,False,653,329, 
1460738366148808704,"#30DayMapChallenge Day 16: Urban/ rural. 
With the time change, rural become urban.

made with the tool https://t.co/sngxoYaHoU
 share by @giswqs https://t.co/uSsWcDSdE5",41500240,2021-11-16 22:35:40+00:00,en,4,0,6,0,Twitter Web App,16_1460738240861057025,https://pbs.twimg.com/tweet_video_thumb/FEWVsNRaMAEXETK.jpg,animated_gif, ,yunjinzh,yunjinzh,False,117,861, 
1460737841646891010,#30DayMapChallenge Day15 map made without using a computer. Father and Daughter treasure map https://t.co/lCZAHZricx,563607513,2021-11-16 22:33:35+00:00,en,1,1,7,0,Twitter Web App,3_1460737829982539779,https://pbs.twimg.com/media/FEWVUSoVkAMx-5y.jpg,photo, ,Malcolm Campbell,CampbellMH,False,663,2151,"Christchurch, NZ"
1460736682517573636,"#30DayMapChallenge 
Día 16. Conoce la distribución de la población rural y urbana por municipio. https://t.co/VSylbh0nxS",2239825712,2021-11-16 22:28:58+00:00,es,3,0,8,0,Twitter Web App,3_1460736535360274432,https://pbs.twimg.com/media/FEWUI7yVgAACj64.jpg,photo, ,IIEG Jalisco,IIEGJ,False,5475,0,"Jalisco, México"
