tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count,user_location
1465828410760990722,"Nov2021 Newsletter: @BradOlsenNZL looks at the numbers of First Home Grants.  Andrew Beattie analyses China’s economic outlook, and what that means for NZ trade. David Friggens @dakvid compiles a list of maps for the #30DayMapChallenge.
https://t.co/8pShTxN1pA https://t.co/hxSGa4pvFC",134938710,2021-11-30 23:41:41+00:00,en,1,0,0,0,Twitter Web App,3_1465828109152755712,https://pbs.twimg.com/media/FFeq5iPVIAAUrpR.jpg,photo, ,Infometrics,InfometricsNZ,False,907,353,"Wellington, New Zealand"
1465825332267823110,"Nunca es tarde si la dicha es buena! Mi pequeña aportación al #30DayMapChallenge 🗺️#Day10: Severidad de la O.C de 2018 en la Península Ibérica considerando el P85 del Excess Heat Factor. Realizado en #R con datos E-OBS de
@CopernicusEU https://t.co/UUe5OjrG1N",1379107598696394752,2021-11-30 23:29:27+00:00,es,2,0,3,0,Twitter Web App,3_1465824668095586305,https://pbs.twimg.com/media/FFenxPTXoAEjQKD.jpg,photo, ,Alejandro poso,Alejandro_Poso,False,16,48, 
1465820985337204746,#30DayMapChallenge 2021 - Day 28: The Earth is Not Flat https://t.co/1ptdEZfaCD,1180074260385206277,2021-11-30 23:12:11+00:00,en,1,1,2,0,Twitter for Android,3_1465820979603644426,https://pbs.twimg.com/media/FFekaimXIAon81N.jpg,photo, ,Aaron Koelker,AaronKoelker,False,237,283,"Tallahassee, FL"
1465816649907404800,"Swinging back in on the last day of #30DayMapChallenge with the meta challenge. A “map” of the GIS ecosystem that I put together (a while ago) to show students that GIS != ArcGIS. Needs updating, but welcome to use, modify etc via PPT: https://t.co/p4YGNeT5uj . LMK if you do. https://t.co/awpGrLUVp1",444491705,2021-11-30 22:54:57+00:00,en,5,1,18,0,Twitter for iPhone,3_1465816647499870210,https://pbs.twimg.com/media/FFegeYQVcAI0-_k.jpg,photo, ,Jo Wilkin,joannawilkin,False,225,331,"Bay Area, CA"
1465815566577512452,#30DayMapChallenge was awesome! I wasn't even close to all 30 but I enjoyed seeing everyone's amazing maps. Maybe this can count for 'Not flat earth day' looks like it has edges though. Been really fun playing around with new #rstats #rspatial tools. Lots more work to do on👇. https://t.co/P9Xkal70rj,4016856743,2021-11-30 22:50:39+00:00,en,5,1,8,0,Twitter Web App,3_1465813949442580480,https://pbs.twimg.com/media/FFeeBVNWYAA2zWR.jpg,photo, ,Hugh Graham,hughagraham,False,678,467,"Exeter, England"
1465815187945107463,"#30DayMapChallenge is over... here's the last couple i missed (movement and heatmap). For todays meta, i put all my maps on the readme file here https://t.co/cUTSA3Ll6O Thanks @tjukanov for organising and everyone for the awesome maps https://t.co/4kMdWkFdxL",525654957,2021-11-30 22:49:08+00:00,en,2,1,7,0,Twitter Web App,3_1465813786493960200,https://pbs.twimg.com/media/FFed32LXwAgADVf.jpg,photo, ,Alan Haynes,aghaynes,False,124,190,"Oftringen, Schweiz"
1465810569500536833,"Día 30: #Metamapping. Nos despedimos del #30daymapchallenge por 2021. Nos encantó ser parte de esta iniciativa y promover nuevas ideas dentro de la comunidad 🕵🏻🗺️ #gis y #geospatial. 
¡Hasta la próxima! 👋🏽.  #map #gis #data #LATAM https://t.co/9bMvu4fI2v",3081831303,2021-11-30 22:30:47+00:00,es,1,0,3,0,Twitter Web App,3_1465809815653994506,https://pbs.twimg.com/media/FFeaQtpWUAoSNgL.jpg,photo, ,Properati Data,Properati_Data,False,1223,564, 
1465809032220979203,#30daymapchallenge MetaMapping 3130 maps at Chronoscope World https://t.co/3bw2Kb7Bek https://t.co/mxIpEYQvWg,853214807826325508,2021-11-30 22:24:41+00:00,en,1,0,4,0,Twitter Web App,3_1465808438777323522,https://pbs.twimg.com/media/FFeZAkYXoAIHKmT.jpg,photo, ,Chrono Research Lab,chronohh,False,1228,2168,"Hamburg, Germany"
1465808666355912704,"#30DayMapChallenge Day 30, Final Day! Fish blocked by culverts in SW Washington and #salmon fish species distributions. Made with   https://t.co/9bMq4iM64t https://t.co/gnop4Lkilw https://t.co/IF7vo6hpgT",277272757,2021-11-30 22:23:14+00:00,en,1,0,1,0,Twitter Web App,3_1465807162974695431,https://pbs.twimg.com/media/FFeX2TpUcAcxxEd.jpg,photo, ,Steve Cline,SteveClineBird,False,150,248,"Vancouver, WA"
1465808062594359301,"#30DayMapChallenge | Day 30 | #MetaMapping
 A Map of the Meta Land. The Metaverse. So meta.

Ah whatever, November is finally over! 
(I will still catch up on the few I left out.) 

Thanks to @tjukanov and all participants for another month full of maps! #rstats #rspatial #Figma https://t.co/fLNFgm4Thz",3092381638,2021-11-30 22:20:50+00:00,en,5,1,9,0,Twitter Web App,3_1465807693415960576,https://pbs.twimg.com/media/FFeYVLsX0AALx-U.jpg,photo, ,Cédric Scherer,CedScherer,False,13776,1937,"Berlin, Germany"
