tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count,user_location
1456410891864494085,"#30DayMapChallenge 
Day 3. Polygons

Usando la información del #SNIIV de la @SEDATU_mx, hice este mapa de los Perímetros de Contención Urbana (PCU) de la Zona Metropolitana del Valle de México y aledaños.

Los PCU fueron diseñados por la @Conavi_mx 

#Rstats #Leaflet https://t.co/lS8wrn95ll",111674998,2021-11-04 23:59:50+00:00,es,4,2,28,0,Twitter Web App,3_1456410789619896330,https://pbs.twimg.com/media/FDY15ZJXEAoCw0y.png,photo, ,Claudio Daniel Pacheco Castro,claudiodanielpc,False,1273,902,CDMX y Cuernavaca
1456410103414919171,"#30DayMapChallenge 
Day 4: Hexagons
Major sports championships by U.S. States from NFL, MLB, NBA, NHL and MLS and all of their predecessors https://t.co/AZR8CPDX43",91548216,2021-11-04 23:56:42+00:00,en,0,1,1,0,Twitter Web App,3_1456410079125807104,https://pbs.twimg.com/media/FDY1QCWXoAA_hxJ.jpg,photo, ,Cord Niehaus,Cordster76,False,89,606,"Bremen, Germany"
1456409960716275726,"#30DayMapChallenge 
Day 4: Hexagons

Tools used: R and ggplot2   

Concentration of counties by geolocation in the continental USA. #dataviz https://t.co/OQAmKdALVV",1413167047345721346,2021-11-04 23:56:08+00:00,en,0,1,1,0,Twitter Web App,3_1456410079125807104,https://pbs.twimg.com/media/FDY1QCWXoAA_hxJ.jpg,photo, ,Eric Hausken ⚽️📊,EricHausken,False,16,78,"San Francisco, CA"
1456409913484136448,#30DayMapChallenge day 4: hexagons. Not so surprised about the results cauz finished my master in Wisconsin!!🙌#ArcGISPro https://t.co/kjKSdJPSGn,3536376796,2021-11-04 23:55:56+00:00,en,0,0,6,0,Twitter for iPhone,3_1456409909646413826,https://pbs.twimg.com/media/FDY1GK_VUAI79KI.jpg,photo, ,Zihan Song,song_zihan,False,201,78,"Redlands, CA"
1456409250222194688,"Can this still count as a #30DayMapChallenge (lines)? 

I visualize the effect of the transition from Switzerland's old coordinate system to the new one. Its a crazy, stormy pattern!

done in #rstats, data from @swisstopo, code is on my blog: https://t.co/9LeZEpHnQ3 https://t.co/lAhJf5z21D",877607959165108224,2021-11-04 23:53:18+00:00,en,3,0,12,0,Twitter Web App,3_1456407553118810112,https://pbs.twimg.com/media/FDYy9APXsAAti7-.jpg,photo, ,Nils Ratnaweera,NRatnaweera,False,118,847,"Wädenswil, Schweiz"
1456408916535939073,"#30DayMapChallenge 
Día 4: hexágonos
¿Cómo se distribuyen los incidentes delictivos en la CDMX? https://t.co/3jXIBOMUFB",1130834772081684480,2021-11-04 23:51:59+00:00,es,4,2,46,2,Twitter Web App,3_1456407906484621314,https://pbs.twimg.com/media/FDYzRkoWEAIWD8f.png,photo, ,Aliza Brzezinski,AlBRzez,False,162,312, 
1456407773974048773,"Hi #datafam! here my submission for #30DayMapChallenge day 5: #OpenStreetMap challenge 1  
A map of where I live, district of Lima (city of Lima - Peru)
#infoviz #infodesign #dataviz #Datavisualization #datainformation #informationdesign #rstats #ggplot2 #Peru #Lima #maps https://t.co/K0ZRXMbRmy",1313314222693117952,2021-11-04 23:47:26+00:00,en,2,1,36,0,Twitter Web App,3_1456407714213531653,https://pbs.twimg.com/media/FDYzGYXWEAUGgx7.jpg,photo, ,Dataviz Adventure,DatavizAdventuR,False,318,446,linktr.ee/datavizadventure
1456407773302992897,"Day 4: Hexagons 
Starbucks locations worldwide 🧋

Source: https://t.co/t3J8Nr2dvs 

 #30DayMapChallenge https://t.co/gpUl1KOxbd",1454894840,2021-11-04 23:47:26+00:00,en,4,0,10,0,Twitter for iPhone,3_1456407754843856899,https://pbs.twimg.com/media/FDYzIvuXoAMMcsh.jpg,photo, ,Noura | نـوره,nourabw95,False,214,145,مكة المكرمة
1456407593635692546,"#30DayMapChallenge

Concentración de antenas (GSM, UMTS, LTE, CDMA) por hexágono en Chihuahua, Chihuahua.

Fuente: https://t.co/KIGGbCaKjw

Día 4 :Hexágonos https://t.co/8JVe45BLNs",777650691187716096,2021-11-04 23:46:43+00:00,es,1,0,4,0,Twitter Web App,3_1456407574207778818,https://pbs.twimg.com/media/FDYy-OzX0AIOP6a.jpg,photo, ,Victor Hugo,VictoReckoningM,False,75,1210,"Chihuahua, México"
1456407445337780228,"Hoy toca hexágonos en el #30DayMapChallenge. Preparé unas comparaciones de carpetas de investigación entre 2019 y 2020. Empezamos con el total de las carpetas, la primera figura muestra el 2019 junto al 2020, en la segunda hay dos formas de comparar https://t.co/Xz4XpeeTq6",113179867,2021-11-04 23:46:08+00:00,es,3,1,18,0,TweetDeck,3_1456407319684820999,https://pbs.twimg.com/media/FDYyvaoXsAcWa9r.jpg,photo, ,pablo,plablo09,False,857,1071, 
1456406882076266506,"#30DayMapChallenge Día 04 - Hexágonos.

Aportación a la producción de miel de abeja por entidad federativa para México, 2020. 

Datos del @SIAP_Mx , hecho en #RStats https://t.co/rskdpRuQcw",260088313,2021-11-04 23:43:54+00:00,es,9,3,76,1,Twitter Web App,3_1456406568908509186,https://pbs.twimg.com/media/FDYyDtxWUAItDJi.jpg,photo, ,Juvenal,JuvenalCamposF,False,1368,1017,"Ocuituco, Morelos"
1456405477898719234,"#30DayMapChallenge day 4 hexagons
✔️ done!! It’s great that’s a map challenge and not a literature one! Does this title even makes sense? 🤷‍♀️ #esri #ArcGISPro https://t.co/lTVpAXqR1z",553432676,2021-11-04 23:38:19+00:00,en,2,1,12,0,Twitter for iPhone,3_1456405470843973638,https://pbs.twimg.com/media/FDYxDzKXMAYBZnw.jpg,photo, ,Io Dogani,ioddg,False,146,405,Greece
1456405265599795205,"#30DayMapChallenge Day 4: Hexagons of Census Night Population, NZ

Where do we live? https://t.co/GB4u9gGpTJ",563607513,2021-11-04 23:37:28+00:00,en,1,0,14,0,Twitter Web App,3_1456405203817697284,https://pbs.twimg.com/media/FDYw0QaVkAQte4I.png,photo, ,Malcolm Campbell,CampbellMH,False,663,2151,"Christchurch, NZ"
1456404792281112580,"Day 4 of #30DayMapChallenge : Hexagons

Proportion of coverage between Agricultural areas and Forests in Czech republic. Given elevation for context. 
Data: Corine Land Cover
Sw: @ArcGISPro https://t.co/DjuuIulRdR",3494716935,2021-11-04 23:35:35+00:00,en,5,0,28,0,Twitter Web App,3_1456404534008365060,https://pbs.twimg.com/media/FDYwNRLWQAQusY0.jpg,photo, ,Eliška Vlčková,vlckel,False,271,166,Česká republika
1456403175796264960,"Day4 - hexagons #30DayMapChallenge
Boston city (Massachusetts) Housing data from {spData}. #Hexagons represent lower status population (percentage values) concentration in the tract borders Charles River. (in the little map is the Boston Area). #RStats @R4DScommunity #maps #carto https://t.co/kWSC1kshwB",285509027,2021-11-04 23:29:10+00:00,en,2,1,6,0,Twitter Web App,3_1456403057114325000,https://pbs.twimg.com/media/FDYu3TUXoAg0HkB.jpg,photo, ,Federica Gazzelloni®,FGazzelloni,False,2257,4415,World
1456402470473719808,"Día 4: #Hexagons. Hicimos una adaptación en hexágonos de nuestra nota sobre la distribución de áreas verdes de Lima 🌳🌲🍃🇵🇪 .
https://t.co/gltRexGk2k
#30DayMapChallenge #Map #GIS #QGIS #datosabiertos #Properati #Peru https://t.co/ESzfyCzmkc",3081831303,2021-11-04 23:26:22+00:00,es,1,0,4,2,Twitter Web App,3_1456402234292441089,https://pbs.twimg.com/media/FDYuHaEWEAEO-xk.jpg,photo, ,Properati Data,Properati_Data,False,1223,564, 
1456402308070264837,My view for the night. #AuroraBorealis #beauty #beach #30DayMapChallenge #NightPhotography #nightlife #PoolParty #fallfun https://t.co/cE02rgMHYy,1450532195832156161,2021-11-04 23:25:43+00:00,en,0,1,3,0,Twitter for iPhone,3_1456402304211603460,https://pbs.twimg.com/media/FDYuLeiX0AQ5a-6.jpg,photo, ,Gaar,mgaar17,False,407,1650,"Florida, USA"
1456401559106068482,"Day 4 of the #30DayMapChallenge:  Hexagons…Working in wireless networks, everything is done with hexagons.  Some basic density maps. #GSC #IMNOS https://t.co/dqsf0EDJsV",276280627,2021-11-04 23:22:44+00:00,en,4,0,5,0,Twitter Web App,3_1456401427652349952,https://pbs.twimg.com/media/FDYtYdGXEAAtasK.jpg,photo, ,Patrick Nelson,pnelson917,False,232,488,"Phoenix, AZ"
1456401360908214273,"Cities Population Density in Japan 2021!
Data from @simplemaps | Created with ##ggplot2 and #Rstudio 
#30DayMapChallenge https://t.co/f4NkxGjIzr",1223328634343026689,2021-11-04 23:21:57+00:00,en,3,0,4,0,Twitter Web App,3_1456401304314527750,https://pbs.twimg.com/media/FDYtRRoVQAYKXlB.jpg,photo, ,Brandon Qilin,BQilin,False,98,243, 
1456400788339712003,"🗾🗺️ Ever wanted to extract coordinates from images of fictitious maps? I extracted 'em all for Kanto from #pokemon using #rstats for #30DayMapChallenge day 1 (points).
📝 https://t.co/PS6hbr5oxW https://t.co/UdkoKLLzzi",78459415,2021-11-04 23:19:41+00:00,en,8,5,27,0,Twitter Web App,3_1456397756466073604,https://pbs.twimg.com/media/FDYqCw3WEAQLMcI.jpg,photo, ,Matt Dray,mattdray,False,891,599,"London, UK"
1456399991069626370,"#30DayMapChallenge Day 4: Hexagons

Earthquakes density between 2002-2020 in the Metropolitan Area of San Salvador (AMSS), El Salvador 🇸🇻. Data: Ministery of Environment, El Salvador &amp;  NASA's Shuttle Radar Topography Mission (SRTM) DEM.

Tool: opensource #QGIS. https://t.co/h8Z20949Nt",1410690928210235396,2021-11-04 23:16:31+00:00,en,2,1,2,0,Twitter Web App,3_1456397756466073604,https://pbs.twimg.com/media/FDYqCw3WEAQLMcI.jpg,photo, ,SIG UCA,sig_uca,False,71,105,El Salvador
1456396911573884931,"#30DayMapChallenge Day 4: Hexagons.
Earthquakes in the Iberian Peninsula in 2020.
Data: IGN.
QGIS https://t.co/5QriaAzvbc",69918773,2021-11-04 23:04:16+00:00,en,3,1,7,0,Twitter Web App,3_1456396468642848768,https://pbs.twimg.com/media/FDYo3zWXIAAWWQS.jpg,photo, ,Gerard M. Porras 🗺️🏃🏽,Gerardathletics,False,889,1393,Utrecht
1456396803033731079,"#30DayMapChallenge | Day 4 | #Hexagons 🐝

Bee colony growth in the #USA  '19–'20 and '20–'21 per state 🍯
Data from @USDA. Made with #ggplot2 and #figma. https://t.co/TbdtV9ujlO",3092381638,2021-11-04 23:03:51+00:00,en,6,6,127,2,Twitter Web App,3_1456396545486639111,https://pbs.twimg.com/media/FDYo8RnWUAcj0xS.jpg,photo, ,Cédric Scherer,CedScherer,False,13776,1937,"Berlin, Germany"
1456396798700908546,"Day 4 of the #30daymapchallenge - hexagons
Here is a map of where springs (the hydrological kind) can be found in Alberta. I'm pretty sure that this the first time that I used a hexagonal grid for anything. https://t.co/pMdeVWoqaN",223258375,2021-11-04 23:03:50+00:00,en,1,1,10,0,Twitter Web App,3_1456395930689671174,https://pbs.twimg.com/media/FDYoYfUVEAYdYP5.jpg,photo, ,Jeff Deurloo,jdeurloo10,False,413,4566,"Lethbridge, Alberta"
1456396419938590722,"#30DayMapChallenge 2021
(Points, Polylines, Polygon) 
Road network at Manang Ngisyang Rural Municipality, Manang, Nepal.
Average altitude: 3300 masl. https://t.co/AFzFTFPgY7",1265243054,2021-11-04 23:02:19+00:00,tl,0,0,1,0,Twitter for Android,3_1456396417640144903,https://pbs.twimg.com/media/FDYo01WXoAcdp5Y.jpg,photo, ,pramod shrestha,1pramodshrestha,False,7,30,Nepal
1456395908438970371,"#30DayMapChallenge Day 4: Hexagons
Median house prices in England and Wales 1995 to 2020, mapped in a hexagonal cartogram such that the areas of the hexagons are (roughly) proportional to their population https://t.co/LJR5t3ivGA",759988092,2021-11-04 23:00:17+00:00,en,2,1,7,0,Twitter Web App,7_1456395840721989638,https://pbs.twimg.com/ext_tw_video_thumb/1456395840721989638/pu/img/D_bUqJQH4G8Me-ks.jpg,video, ,Matthew Law,Iawmatthew,False,204,89, 
1456395765832634372,"#30DayMapChallenge 
Day 4: Hexagons
Major sports teams by U.S. States from NFL, MLB, NBA, NHL and MLS https://t.co/1MhRyXrGVf",91548216,2021-11-04 22:59:43+00:00,en,1,1,3,0,Twitter Web App,7_1456395840721989638,https://pbs.twimg.com/ext_tw_video_thumb/1456395840721989638/pu/img/D_bUqJQH4G8Me-ks.jpg,video, ,Cord Niehaus,Cordster76,False,89,606,"Bremen, Germany"
1456394654430244872,#30DayMapChallenge Day 4: Hexagons #hexagons #mapoli #massachusetts #bestagons #HEX #Map #maps https://t.co/4VgwfYWBwx,39496793,2021-11-04 22:55:18+00:00,en,0,0,0,0,Twitter for Android,3_1456394648247734277,https://pbs.twimg.com/media/FDYnN12WEAU9EWr.jpg,photo, ,.,altairi,False,33,67, 
1456394473974423552,"#30DayMapChallenge 

Day 3: #Hexagons https://t.co/kS1BwMwqjR",2744656034,2021-11-04 22:54:35+00:00,und,4,2,12,0,Twitter Web App,3_1456394069849038848,https://pbs.twimg.com/media/FDYmsLJWYAAFJmu.jpg,photo, ,🇰🇼 Geographic,Husain_Qamber,False,9597,1017,دولة الكويت
1456392695266652161,Para el día 4 del #30DayMapChallenge (haxágonos) elegí graficar la cantidad de luminarias urbanas por tipo en la ciudad de Mar del Plata. Los datos son de @munimardelplata. https://t.co/WRw8sIfmW5,126447743,2021-11-04 22:47:31+00:00,es,1,1,6,0,Twitter Web App,3_1456392550235918347,https://pbs.twimg.com/media/FDYlTuJWUAsWBVJ.jpg,photo, ,Ignacio Spiousas,Spiousas,False,1138,2314,"Buenos Aires, Argentina"
1456391698121121792,"a super quick #30DayMapChallenge today (hexagons): The United States of Slime Mold
all of the observations of Myxomycetes on @inaturalist this year within the lower 48. purple = more slime mold
made with @unfoldedinc https://t.co/I9Uy5e47vj",17847384,2021-11-04 22:43:33+00:00,en,1,0,10,0,Twitter Web App,3_1456391687450861569,https://pbs.twimg.com/media/FDYkhgBXIAEDQq5.jpg,photo, ,Jill Hubley,Jill_hubley,False,1558,1345,NYC
1456390459811565573,"#30DayMapChallenge day 4 hexagons: dynamic, zoom dependent aggregation of trees; there is also an interactive version here: https://t.co/DtH762ArKs https://t.co/b8O6wvTdzN",1455287162279170051,2021-11-04 22:38:38+00:00,en,3,0,6,0,Twitter Web App,3_1456390020638588935,https://pbs.twimg.com/media/FDYjAeqWQAc7-9Q.png,photo, ,Guenter Richter,richter_guenter,False,3,0, 
1456389008855023617,"Day 4-Hexagons #30DayMapChallenge 
Visualization of bus stops in Greater Accra Metropolitan Area
Data from #OpenStreetMap with @qgis @qgisghana @OSMGhana 
@tjukano https://t.co/Vt86uHt9bj",2736231898,2021-11-04 22:32:52+00:00,en,4,0,18,1,Twitter Web App,3_1456388565802397702,https://pbs.twimg.com/media/FDYhry-XsAY4Cbb.jpg,photo, ,Angela Teyvi,AngelaTeyvi,False,153,505,"Accra, Ghana"
1456387530203435012,"#30DayMapChallenge 2021 Day 4: Hexagons

Alfamart vs Indomaret (top Indonesia minimarkets) https://t.co/5gobiGJSfR",138692282,2021-11-04 22:27:00+00:00,en,16,3,103,6,Twitter Web App,3_1456025769772204033,https://pbs.twimg.com/media/FDTXuScWQAE0P5o.jpg,photo, ,bray,brayents,False,222,649,"Amherst, MA"
1456386835509301249,"Final day of #GIS #DataScience training with @ONSgeography &amp; @OrdnanceSurvey. Used what I have learned to build my own #Python pipeline to create a dasymetric map of deprivation in Newcastle, using APIs, #ZoomStack, OLSA and indices of deprivation data.  #30DayMapChallenge https://t.co/puZ9APDjTJ",20146633,2021-11-04 22:24:14+00:00,en,8,1,48,1,Twitter Web App,3_1456386412312502278,https://pbs.twimg.com/media/FDYfucmXoAYLXFv.png,photo, ,Barry Bullas MBE,BarryChocolate,False,299,1160, 
1456386508517150722,"#30DayMapChallenge 
Day 4 - Hexagons

Opening times / availabilities of kindergardens in Cologne (#Köln)

This has been a great opportunity to dive a bit deeper into the {sf} 📦 creating a honeycomb tile map.

Created with #rstats, #ggplot2 https://t.co/WumWPuim5l",1139059532,2021-11-04 22:22:56+00:00,en,6,3,40,0,Twitter Web App,3_1456386137816248322,https://pbs.twimg.com/media/FDYfeeBXMAI3K-4.jpg,photo, ,Ansgar Wolsing,_ansgar,False,380,1021,"Köln, Deutschland"
1456386107726311428,"#30DayMapChallenge - Day 4: Hexagons

“Failure at Fingal’s”

I’d hoped to add a 3rd dimension to this graph to make it look a bit like Samson’s Ribs or Fingal’s Cave, but I’ve run out of time tonight so I’ll stop here.

Contains OS data © Crown copyright and database right 2020 https://t.co/rNPUbsQGaZ",12620762,2021-11-04 22:21:21+00:00,en,1,0,6,0,Twitter for iPad,3_1456386102059847690,https://pbs.twimg.com/media/FDYfcY0X0Ao2aMi.jpg,photo, ,Mike Coats 🏴󠁧󠁢󠁳󠁣󠁴󠁿🇪🇺🌍♻️,MikeCoatsDotCom,False,347,1350,"Inverness, Scotland"
1456386031310213127,"#30DayMapChallenge Day 1: points

I know I'm late but let's try to come back to the schedule.

#LaPalma
#Volcan https://t.co/bW9nv9yPQe",41654209,2021-11-04 22:21:02+00:00,en,4,5,33,2,Twitter Web App,3_1456385860207775750,https://pbs.twimg.com/media/FDYfOT2WEAYr0xF.jpg,photo, ,Charles,CharlesTroupin,False,1247,2645,🇧🇪  🇪🇺  🇮🇨
