tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count,user_location
1461483100437815298,"Day 18: Water | #30DayMapChallenge
The Basin of Mexico is famous for its almost extinct lakes. However, this territory -today endorheic- was, until about 300,000 years ago, part of a large exorheic basin that poured its waters into the Pacific Ocean. https://t.co/d3h709sEPv https://t.co/Bu8kniTIh9",1163470661400047616,2021-11-18 23:54:58+00:00,en,4,1,8,0,Twitter Web App,16_1461483059916668928,https://pbs.twimg.com/tweet_video_thumb/FEg7GYeVgAAyx6J.jpg,animated_gif, ,Taller Sïranda,Taller_Siranda,False,340,159,México
1461482454397583366,"Day 18: Agua | #30DayMapChallenge
La cuenca de México es famosa por sus casi extintos lagos. Sin embargo, este territorio —hoy endorréico— fue hasta hace cerca de 300,000 años, parte de una gran cuenca exorréica que vertía sus aguas al Océano Pacífico. https://t.co/d3h709sEPv https://t.co/AMcehBI8Un",1163470661400047616,2021-11-18 23:52:24+00:00,es,5,1,7,1,Twitter Web App,16_1461482272910032899,https://pbs.twimg.com/tweet_video_thumb/FEg6YkpVQAMfVJ3.jpg,animated_gif, ,Taller Sïranda,Taller_Siranda,False,340,159,México
1461480737044111374,Une nouvelle team no stress Est mertenent disponible sur les réseaux sociaux #AliExpress1111 #YouTubeShorts #3emeDose #Adele30 #AEWDynamite #Algeria #President #Tunisie #11Novembre #WhatsApp #BrazilGP #Congo #En France #instagram #30DayMapChallenge #China https://t.co/tbPkwM1p44,1456175450234003470,2021-11-18 23:45:35+00:00,fr,0,0,2,0,Twitter for iPhone,3_1461480725266538499,https://pbs.twimg.com/media/FEg4-fOXoAMRF95.jpg,photo, ,K12 officiel,k12_officiel,False,144,248,Yopougon 
1461479577696538624,A lil' #potomacriver visualization previously unshared with the twitterverse. Experimenting more with terrain data in #arcgispro #30DayMapChallenge https://t.co/K7tG6JXdKf,1445733749396852736,2021-11-18 23:40:58+00:00,en,2,0,5,0,Twitter Web App,3_1461479574311682055,https://pbs.twimg.com/media/FEg37flWQAcKklg.jpg,photo, ,Ryan Jewett,jugbaycarto,False,36,126, 
1461476237000515584,"#30DayMapChallenge Day 18. Water.

Canals, Chinampas and Lakes in Xochimilco, Mexico City.

I dream of the day when this canal network will be fully linked and used as an alternative transport network used by boats, pedestrians and maybe bikes. https://t.co/Eg0vgyUaCp",23676785,2021-11-18 23:27:42+00:00,en,1,0,5,0,Twitter Web App,3_1461472995885649926,https://pbs.twimg.com/media/FEgx8lCXEAYsDij.jpg,photo, ,(っ◔◡◔)っ ★,ishiba,False,634,741,"↲, cerca de Slumil K’ajxemk’op"
1461474917850185730,"#30DayMapChallenge Day 19 - Island(s).
Introducing Krautsand, an island located on the left bank of the Lower Elbe river in Lower Saxony/Germany.
Data source: https://t.co/0NPdFAuEo1
Tool: #QGIS https://t.co/WCzzxsOu0d",2593554955,2021-11-18 23:22:27+00:00,en,1,0,2,0,TweetDeck,3_1461474714816331779,https://pbs.twimg.com/media/FEgzgojXwAM2Ioo.jpg,photo, ,Kapazitätsdiode,varaktor,False,62,197, 
1461472604741591044,"Día 19: Isla(s) en #30DayMapChallenge 
#DTMClouds ☁️ #Islands https://t.co/Z70KomLb0t",3194863402,2021-11-18 23:13:16+00:00,es,4,2,3,0,Twitter Web App,3_1461472548689002499,https://pbs.twimg.com/media/FEgxijGXwAMC72e.jpg,photo, ,Cartografía Digital,digimaps,False,3731,185,"Comunidad de Madrid, España"
1461471882545405955,"19 Islands. #30DayMapChallenge . Another turntable render of Aogashima (青ヶ島) in Blender, SRTM data. Going for a posterized look #b3d https://t.co/gErWynMHDO",363276700,2021-11-18 23:10:24+00:00,ja,2,0,16,0,Twitter Web App,7_1461471628441890823,https://pbs.twimg.com/ext_tw_video_thumb/1461471628441890823/pu/img/vs9J_wOPEGFxBsu1.jpg,video, ,Steven Kay,stevefaeembra,False,1257,424,Edinburgh
1461469179589148685,#30DayMapChallenge 2021 - Day 18: Water https://t.co/7FkkkCGMc3,1180074260385206277,2021-11-18 22:59:39+00:00,en,1,1,4,0,Twitter for Android,3_1461469172886642701,https://pbs.twimg.com/media/FEgueDQXoA0kZp1.jpg,photo, ,Aaron Koelker,AaronKoelker,False,237,283,"Tallahassee, FL"
1461469075285151748,#30DayMapChallenge Day 17 - Land. Deforestation in Brazil over time using Hansen data 🌈 https://t.co/mxrwOFs7OB,1322964052142936066,2021-11-18 22:59:14+00:00,en,39,6,145,2,Twitter for Android,16_1461469045270712329,https://pbs.twimg.com/tweet_video_thumb/FEguWn2XEAkWg_M.jpg,animated_gif, ,GeospatialJess,GeospatialJ,False,332,118, 
