tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count,user_location
1461845791866339328,"Día 20: Movimiento en #30DayMapChallenge 
#movement https://t.co/R4GIUxFAm8",3194863402,2021-11-19 23:56:11+00:00,es,3,1,7,0,Twitter Web App,16_1461845723973095424,https://pbs.twimg.com/tweet_video_thumb/FEmE8NXXEAA8Fu6.jpg,animated_gif, ,Cartografía Digital,digimaps,False,3731,185,"Comunidad de Madrid, España"
1461843116420386818,"#30DayMapChallenge 
Day 19 - Island

Isla Guadalupe and Isla Cedros.
The two most western ""large"" islands in Mexico 🇲🇽  
Together they barely add 600 km2 https://t.co/0OaPEcF6jz",1305980793035071490,2021-11-19 23:45:33+00:00,en,4,0,38,0,Twitter Web App,3_1461842940268097541,https://pbs.twimg.com/media/FEmCaLQXsAUZxme.png,photo, ,Mapoteca de pZZ,mapoteca_mx,False,5109,327, 
1461842100887166982,"#30DayMapChallenge day 19: Islands

Four famous island cities at uniform scale for comparison - Venice Islands, Hong Kong Island, Manhattan Island, and Singapore. https://t.co/QENDqBiRKi",14707170,2021-11-19 23:41:31+00:00,en,6,0,21,1,Twitter Web App,3_1461841324932489218,https://pbs.twimg.com/media/FEmA8JqWYAIPfU6.jpg,photo, ,مارتين🚡Martin,MartinBangratz,False,1220,1310,Cologne/Aachen/Innsbruck
1461836789111562243,"#30DayMapChallenge Day 19: Island(s)

The island of Pohnpei 🇫🇲 made in QGIS with data from OSM (features), USGS (DEM), and GEBCO (bathymetry) + beautiful typeface from @sarahbellmaps https://t.co/MYtqJ7H2N4",759988092,2021-11-19 23:20:24+00:00,en,6,8,54,0,Twitter Web App,3_1461835115210973194,https://pbs.twimg.com/media/FEl7SspXoAovi7P.jpg,photo, ,Matthew Law,Iawmatthew,False,204,89, 
1461835934048010247,"Day 19 of the #30DayMapChallenge - Islands
Oh look, another excuse to make a map of PEI. Here is map of the area of the province/island used for Agriculture, from a dataset that the province apparently hasn't updated since 1997. https://t.co/XpqbWXJr8L",223258375,2021-11-19 23:17:00+00:00,en,1,0,6,0,Twitter Web App,3_1461835643181416449,https://pbs.twimg.com/media/FEl7xbfVQAEWrVn.jpg,photo, ,Jeff Deurloo,jdeurloo10,False,413,4566,"Lethbridge, Alberta"
1461833809859600387,"*Going Underground*
Excellent transport maps by 
@dracos e.g. trains in real time #LondonUnderground incl data on direction, line, route, unique identifier, how long to next stop #Tube (rec Dec 2018) https://t.co/eSBtJsEFz6
#30DayMapChallenge Day 20: Movement https://t.co/1nzg9OyzUT",2787878432,2021-11-19 23:08:34+00:00,en,7,0,13,1,Twitter for Android,16_1461833784437973000,https://pbs.twimg.com/tweet_video_thumb/FEl6FPIXIAg9w7U.jpg,animated_gif, ,BC,mildthing99,False,2575,2318,"England, United Kingdom"
1461833272556769287,"#30DayMapChallenge #QGIS @GemMSc
Day 20 - Movement, map based on the Great wild beast migration between Serengeti and the Mara. @geografif @chris__mutugi https://t.co/MfPu038sR1",719152329,2021-11-19 23:06:26+00:00,en,7,1,19,0,Twitter Web App,16_1461833119439405067,https://pbs.twimg.com/tweet_video_thumb/FEl5eh0WQAsmohj.jpg,animated_gif, ,Catherine Odera,Oderakate,False,11,66,"Tartu, Estonia"
1461832774751592453,AND another! @John_M_Nelson #30DayMapChallenge 🇵🇬 https://t.co/TKzLQzJyFX,1183213291188834305,2021-11-19 23:04:27+00:00,en,1,0,4,0,Twitter Web App,3_1461832693717549061,https://pbs.twimg.com/media/FEl5Fv4WQAUhmff.jpg,photo, ,Ayeisha Sheldon,ayeishasheldon1,False,203,315,"Geneva, Switzerland"
1461832395653533699,"#30DayMapChallenge
#lighthouses location + range + frequency + light color, all in one map!
https://t.co/EqIpIOnS42 https://t.co/MXWWccPLvY",978472864411275264,2021-11-19 23:02:57+00:00,en,2,0,17,0,Twitter for iPhone,7_1461832378905726976,https://pbs.twimg.com/ext_tw_video_thumb/1461832378905726976/pu/img/fxdJDodSwj2TFeXH.jpg,video, ,Pablo,ExoCoordenadas,False,1030,1194,Spain
1461832341089927170,"#30DayMapChallenge 
Day 20 - Movement 
I've been working on the visualization of some tracks from Strava.
It's not exactly a map, but it's about movement and I like the result. https://t.co/a2dN45Qn0S",1033324108992442368,2021-11-19 23:02:44+00:00,en,28,7,294,3,Twitter for Android,7_1461832308709863429,https://pbs.twimg.com/ext_tw_video_thumb/1461832308709863429/pu/img/ymTK2AQ5y0WuEDNG.jpg,video, ,Andriy Yaremenko,AndriyYaremenko,False,418,144,Ukraine
1461832137540182019,"#30DayMapChallenge 
Día 19: isla.
La isla de Mezcala, conocida también como La isla del Presidio, posee una obra de arquitectura militar única en el estado. Este lugar fue fundado alrededor de 1280. https://t.co/hAPCA67y3o",2239825712,2021-11-19 23:01:55+00:00,es,8,1,15,0,Twitter Web App,3_1461830649652781057,https://pbs.twimg.com/media/FEl3OxJVIAEh3n_.jpg,photo, ,IIEG Jalisco,IIEGJ,False,5475,0,"Jalisco, México"
1461830239575855104,"Voici ma carte pour le Day 18 - Water

Vous vous êtes déjà demandé à qui appartenaient les mers et les océans ? C'est encore une grande question aujourd'hui 😅

#géographie #carte #cartographie #geography #map #sig #gis #qgis #illustrator #30DayMapChallenge
Philippe Rekacewicz https://t.co/iDwRzsdWl4",1386941882270461954,2021-11-19 22:54:23+00:00,fr,0,0,0,0,Twitter for Android,3_1461830236006408196,https://pbs.twimg.com/media/FEl22sMWYAQBodm.jpg,photo, ,𝐀𝐂𝐚𝐫𝐭𝐨,ACarto_alecle,False,18,513,Besançon
1461829895508615172,"Voici ma carte pour le Day 17 - Land

Et pourquoi pas la planète Terre ? 🤔😊🙃

#géographie #carte #cartographie #geography #map #sig #gis #qgis #illustrator #30DayMapChallenge https://t.co/Pnc1fR1rsg",1386941882270461954,2021-11-19 22:53:01+00:00,fr,0,0,1,0,Twitter for Android,3_1461829891880636419,https://pbs.twimg.com/media/FEl2iqOX0AMnw5m.jpg,photo, ,𝐀𝐂𝐚𝐫𝐭𝐨,ACarto_alecle,False,18,513,Besançon
1461829552938827783,"Ma carte pour le Day 16 - Urban/Rural

J'ai simplement représenté la végétation environnant la belle ville de Besançon 😉

#géographie #carte #cartographie #geography #map #sig #gis #qgis #illustrator #Besancon #30DayMapChallenge https://t.co/0ItbYxGlOr",1386941882270461954,2021-11-19 22:51:39+00:00,fr,0,0,1,0,Twitter for Android,3_1461829550078312449,https://pbs.twimg.com/media/FEl2Ow6WQAES47o.jpg,photo, ,𝐀𝐂𝐚𝐫𝐭𝐨,ACarto_alecle,False,18,513,Besançon
1461827573743165440,"Day 19 of the #30DayMapChallenge is a hillshade of Wizard #Island at Crater Lake NP. I’m not entirely sure what I’m doing in the world of #raster, but it’s a decent effort, me thinks. https://t.co/lI50u3U7ne",3906146132,2021-11-19 22:43:47+00:00,en,3,1,28,0,Twitter for iPhone,3_1461827570207395841,https://pbs.twimg.com/media/FEl0bhUVkAEqvrQ.jpg,photo, ,Justyna Goworowska,JGoworowska,False,265,349,"Portland, OR"
1461823472204660743,"#30DayMapChallenge - 19, another super quick, simple #map tonight - three small #limestone islands off the north end of #Torbay - both impressive #geology and a decent amount of #Devonian #fossils too over there. https://t.co/de8G8XVlK9",2224550306,2021-11-19 22:27:29+00:00,en,0,0,5,0,Twitter Web App,3_1461821822354219008,https://pbs.twimg.com/media/FElvM85WYAAvT4J.jpg,photo, ,MonkeyOnTheMountainⓋ,Monk_Po,False,412,610,Rainbow Unicorn Mountain-SWUK
