tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count,user_location
1455685671494946819,"#30DayMapChallenge Day 2 - ""Lines""

Global Shipping Routes - 2008

Data Source: the National Center for Ecological Analysis and Synthesis

Made with Unfolded Studio @unfoldedinc:
https://t.co/F1Eiru1Iqv

#datavis #mapping #visualization https://t.co/N5PFuxSQHE",22112910,2021-11-02 23:58:04+00:00,en,9,2,51,2,Twitter Web App,3_1455684687666421760,https://pbs.twimg.com/media/FDOhgslVIAAeyc0.jpg,photo, ,Wesam Manassra | وسام,Manassra,False,405,399,"San Francisco, CA"
1455685066894368774,"Browsing FEMA DEM of Whitman County, Washington. The Palouse has some gorgeous contours! #30DayMapChallenge 2: Lines. https://t.co/iiNzm7ZejO",363424734,2021-11-02 23:55:39+00:00,en,1,0,2,0,Twitter Web App,3_1455684996744634370,https://pbs.twimg.com/media/FDOhyr_UYAI0p4I.jpg,photo, ,Sam I Map 🗺,SamIAmFargo,False,46,141,"Pullman, WA"
1455681526125969421,"#TidyTuesday week 45 - Making maps with R

Herbicide Weed Resistance in the US

Code: https://t.co/LGXnYTaSYe 

#RStats #dataviz #30DayMapChallenge https://t.co/NzWIhUoBSc",2319333705,2021-11-02 23:41:35+00:00,en,17,4,57,0,Twitter Web App,3_1455680257898557440,https://pbs.twimg.com/media/FDOde2aXsAAPUuz.jpg,photo, ,Maxwel C. Oliveira,maxwelco,False,691,1004,Brasil
1455680825840779268,"day 2 of #30DayMapChallenge: lines
I mapped the trails of a few parks in NYC based on their width and material https://t.co/HIWo47hNSb",17847384,2021-11-02 23:38:48+00:00,en,9,2,107,2,Twitter Web App,3_1455680751740063752,https://pbs.twimg.com/media/FDOd7mHXEAgsrUh.jpg,photo, ,Jill Hubley,Jill_hubley,False,1558,1345,NYC
1455679062450577422,"#30DayMapChallenge
Día 2 - Líneas
Hidrografía del municipio de Zapopan, clasificada por orden de corrientes, de acuerdo a Strahler, a partir de información de INEGI
#QGIS #Zapopan #INEGI #cartodark https://t.co/uNfya0shyU",90482529,2021-11-02 23:31:48+00:00,es,0,0,2,0,Twitter Web App,3_1455677614341906438,https://pbs.twimg.com/media/FDObE-ZWYAYg0am.jpg,photo, ,Gustavo Rodriguez,guroal,False,462,2511,Guadalajara
1455676801456349190,"Mexico's longest highways
A map for Day 1 (dots) and Day 2 (lines)

#30DayMapChallenge https://t.co/ggBBGX9xNa",1305980793035071490,2021-11-02 23:22:49+00:00,en,509,31,2493,61,Twitter Web App,3_1455676501441925121,https://pbs.twimg.com/media/FDOaEMhUUAEPSuH.jpg,photo, ,Mapoteca de pZZ,mapoteca_mx,False,5109,327, 
1455676595767701504,"Day 2 of the #30daymapchallenge is all about local roads in Colorado and the decade they were built. Lots of new roads around the urban centers, and a few old ones out in the mountains. https://t.co/O2u8ZX8Ssu",2719547953,2021-11-02 23:22:00+00:00,en,1,0,6,0,Twitter Web App,3_1455661667040301063,https://pbs.twimg.com/media/FDOMkuEXEAccxXR.jpg,photo, ,Jesse Pisel,geologyjesse,False,653,329, 
1455676577618874377,#30DayMapChallenge Day 2: Lines. Canalization in the purpose of drainage for plantations leading to a massive carbon loss from peat soil https://t.co/YJwjPLa9QS,96283796,2021-11-02 23:21:55+00:00,en,2,3,13,0,Twitter Web App,3_1455675023012728833,https://pbs.twimg.com/media/FDOYuI8VEAEXVsB.jpg,photo, ,d,dehaumarhadi,False,416,523, 
1455676287603953664,"2021 (día 2): Lines. Perú. Mapa de distancia de la red hídrica a los yacimientos mineros registrados por INGEMMET para el año 2015.

#30DayMapChallenge #Peru #AffinityPhoto #AffinityDesigner #mineria #mining https://t.co/sRyOFwwnjj",64875424,2021-11-02 23:20:46+00:00,es,5,1,15,2,Twitter for Mac,3_1455676261792161795,https://pbs.twimg.com/media/FDOZ2PwXIAM1-Y4.jpg,photo, ,jose barreda,barredajose,False,152,92,Perú
1455673843268345861,#30DayMapChallenge day 1 lines: commuting patterns in south Italy https://t.co/IYA9QHUmM1,1455287162279170051,2021-11-02 23:11:04+00:00,en,1,0,2,0,Twitter Web App,3_1455673551999180801,https://pbs.twimg.com/media/FDOXYg_XoAEk8aC.png,photo, ,Guenter Richter,richter_guenter,False,3,0, 
1455673300919726087,"2. Lines

Thought of making a map of the #Dutch highway system.

1. Abstract map of just the highways (Autosnelwegen en Hoofdwegen).

I'll try to combine the
#30daymapchallenge with my #50MapsOfNetherlands #50KaartenVanNederland project.

Share ideas for the next one (polygons). https://t.co/qsdwNAiX2w",149435635,2021-11-02 23:08:54+00:00,en,0,1,4,0,Twitter for iPhone,3_1455673297027440643,https://pbs.twimg.com/media/FDOXJrJXoAMX9eG.jpg,photo, ,Ganesh Babu ⚙️,ganeshbabudotme,False,1394,1329,"Delft, Nederland"
1455672577284665344,"Rivers and streams form the “lungs” of Ku-ring-gai Chase National Park. 

#30DayMapChallenge Day 2: Lines 📉 https://t.co/DsEhev4ePo",49198861,2021-11-02 23:06:02+00:00,en,2,1,11,0,Twitter for iPhone,3_1455672570351476737,https://pbs.twimg.com/media/FDOWfYEUYAETTuv.jpg,photo, ,jo hannah,earthtojohannah,False,457,399,Sydney | Manila
1455672568673980417,"#30DayMapChallenge 
Day 2: Lines
Difference between Home Office and Office https://t.co/qjgPODM91v",91548216,2021-11-02 23:06:00+00:00,en,1,0,8,0,Twitter Web App,3_1455672537602473986,https://pbs.twimg.com/media/FDOWdeEWQAIhrg3.jpg,photo, ,Cord Niehaus,Cordster76,False,89,606,"Bremen, Germany"
