tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count
1461115512327442432,"#30DayMapChallenge Day 18 - Water. 
German towns and villages whose names indicate river fords or estuaries; all marked in a map of waterways.
Data source: https://t.co/Dk0RF7xPLV 
Tool: R + packages rgdal/sf/#tidyverse/patchwork. #Rstats https://t.co/h0l0GHJMRX",2593554955,2021-11-17 23:34:19+00:00,en,4,0,12,0,TweetDeck,3_1461115147016151044,https://pbs.twimg.com/media/FEbsfCHXIAQ-PVy.jpg,photo, ,Kapazitätsdiode,varaktor,False,62,197
1461109874591469578,"*Circle in the sand*
#CentrePivotIrrigation
East El-Oweinat, Egypt 2008-2018 @NASA_Landsat
#NubianSandstoneAquifer
#FossilWater #GeographyTeacher
Made with excellent #streamlit by @giswqs @NASA_Landsat data
App: https://t.co/hH0MyRkReG
#30DayMapChallenge 
Day 18: Water https://t.co/hlBGHuumsB",2787878432,2021-11-17 23:11:54+00:00,en,5,2,18,1,Twitter for Android,16_1461109845910859777,https://pbs.twimg.com/tweet_video_thumb/FEbnqd9XsAEYc04.jpg,animated_gif, ,BC,mildthing99,False,2572,2313
1461109024162652163,"Day 18 of #30DayMapChallenge 2021 – Water

Average annual rainfall in NZ, 1972–2016

Data from Ministry for the Environment (@mfe_news) and @LINZLDS. Rendered in Blender #b3d

https://t.co/qThyj3dquv https://t.co/3PABzc4m3X",1020137956869222401,2021-11-17 23:08:32+00:00,en,5,1,54,1,Twitter Web App,3_1461108747841855491,https://pbs.twimg.com/media/FEbmqjVUYAMlr0-.jpg,photo, ,Andrew Tyrrell,SouthArrowMaps,False,1472,217
1461108636156059656,"Día 17: #Land. Realizamos un análisis en #Lima para encontrar los lugares en donde se podría comprar una propiedad con USD $100 mil o menos 👉🏽🗺 🇵🇪
https://t.co/IsRFo5elpU
#30DayMapChallenge #Map #GIS #Carto #datosabiertos #Peru #vivienda #data https://t.co/X7qG7v0BmB",3081831303,2021-11-17 23:06:59+00:00,es,0,0,2,1,Twitter Web App,3_1461108599258812419,https://pbs.twimg.com/media/FEbmh50XEAM_cfR.jpg,photo, ,Properati Data,Properati_Data,False,1222,564
1461107083290501129,"#30DayMapChallenge Day 17: Land. 
Land cover
Data: CLC, MCSC https://t.co/GP0miLJYvw",69918773,2021-11-17 23:00:49+00:00,en,2,0,5,0,Twitter Web App,3_1461107066274299907,https://pbs.twimg.com/media/FEblIrAXwAMC856.jpg,photo, ,Gerard M. Porras 🗺️🏃🏽,Gerardathletics,False,887,1387
1461105468110221317,#30DayMapChallenge 2021 - Day 17: Land https://t.co/kCqx7IoYcV,1180074260385206277,2021-11-17 22:54:24+00:00,en,1,1,5,0,Twitter for Android,3_1461105460937990152,https://pbs.twimg.com/media/FEbjrOqXoAgQ1mP.jpg,photo, ,Aaron Koelker,AaronKoelker,False,236,283
1461104295621926916,#30DayMapChallenge #day17 theme is land. Keeping it minimalist today with a map of land elevation in the British Isles. https://t.co/JUyNKrlerM,925570614,2021-11-17 22:49:44+00:00,en,1,0,38,0,Twitter Web App,3_1461104256635879439,https://pbs.twimg.com/media/FEbilISXwA8iE0i.jpg,photo, ,Heather Chamberlain,HeatherCh100,False,579,922
1461102135760797702,"#30DayMapChallenge
Day 17: Land
world map art gif https://t.co/jDuC9HAInQ",91548216,2021-11-17 22:41:09+00:00,en,1,0,7,0,Twitter Web App,16_1461101925181579266,https://pbs.twimg.com/tweet_video_thumb/FEbgda8WYAIjKbW.jpg,animated_gif, ,Cord Niehaus,Cordster76,False,87,596
1461101647334191118,Day17 Land (maybe Day 18 Water) Ashburton District Irrigation and Rivers #30DayMapChallenge  (using MfE and LandCare Research data) #Rstats {sf}{tmap}{dplyr} https://t.co/VMbcSQrZ3V,563607513,2021-11-17 22:39:13+00:00,en,3,0,6,0,Twitter Web App,3_1461095725639503874,https://pbs.twimg.com/media/FEba0j2VkAInuD6.jpg,photo, ,Malcolm Campbell,CampbellMH,False,661,2146
1461100455187075075,#30DayMapChallenge - 17 and #HillfortsWednesday in one today😉. Render of the impressive #Neolithic/ #IA #enclosure of #Hembury (on the edge of the #BlackdownHills in #EastDevon) and surrounding landscape from @EnvAgencyGeomat #LiDAR &gt; #QGIS &amp; #GIMP. #Hillfort photos below 1/n &gt; https://t.co/j3oFb6pp0s,2224550306,2021-11-17 22:34:29+00:00,en,17,2,67,0,Twitter Web App,3_1461099372830236673,https://pbs.twimg.com/media/FEbeI2sXoAEuXL1.jpg,photo, ,MonkeyOnTheMountainⓋ,Monk_Po,False,412,610
1461099707049070593,"Day 17 - Land
We are used to discovering beauty in satellite images of our planet from a far distance. But sometimes it worth having a closer look
#30DayMapChallenge https://t.co/YBTvWdU1hX",14196303,2021-11-17 22:31:30+00:00,en,1,0,7,0,Twitter Web App,3_1461098530563674117,https://pbs.twimg.com/media/FEbdX1AX0AURBU8.jpg,photo, ,yaroslav_sm,jaroslav_sm,False,152,93
