,tweet_id,tweet_text,language,tweet_created_at,retweet,favorite,hashtags,user_id,user_name,user,user_loc,user_follower,friends_count,media,tweet_url
164,1323776467025756162,"#30DayMapChallenge  Día3. Dada una distancia, se cuantifica la distribución espacial de los edificios de CU,  identificando así la proximidad entre estos, resaltando el aislamiento que existe en ciertas zonas (azul),  así como el gran ""contacto"" q existe en la zona central (rojo) https://t.co/dUaqwr15h9",es,2020-11-03 23:57:58,3,9,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",28714934,Alonso Cortés,aloCrts,Mexico DF,122,411,http://pbs.twimg.com/media/El79jHnXYAAL6EF.jpg,https://t.co/dUaqwr15h9
165,1323776158807269377,"Day 3 #30DayMapChallenge : Poligons
Map: Polígonos de Voronoi 🇸🇻
¿Que pasaría si calcularamos el centroide de los departamentos y distribuimos de tal manera que cada línea está medio camino de otro centroide? Pues los 14 departamentos se verían así
Source: https://t.co/N9soCjvDOZ https://t.co/6nhSJVAYKM",es,2020-11-03 23:56:45,1,4,"[{'text': '30DayMapChallenge', 'indices': [6, 24]}]",332567823,∑∂gαr∂ ∫.  Grαnα∂0∫,Edgards04,"San Salvador, El Salvador",956,981,http://pbs.twimg.com/media/El7-tsCWoAAYyEx.jpg,https://t.co/N9soCjvDOZ
166,1323775135002685440,"This is a sliver of my home city of Lodz, PL using the amazing @openstreetmap in @qgis. My apartment block is almost right in the middle. I can't tell you how many times growing up I would stare at a map and just think about this place.

Day 3 - Polygons - #30DayMapChallenge https://t.co/eJ5BXo3zfH",en,2020-11-03 23:52:41,2,8,"[{'text': '30DayMapChallenge', 'indices': [257, 275]}]",1513661708,Andy Rutkowski,andy_rutkowski,,550,1388,http://pbs.twimg.com/media/El7-RiyU0AAWqoO.jpg,https://t.co/eJ5BXo3zfH
167,1323773467406184448,"#30DayMapChallenge Day 3, Polygon. Algo tarde pero ahí va: mapa que muestra los lotes de siembra en 2015 del maíz grano (no nativo) en Chiapas. Se observa que se encuentran en todas las zonas planas y cerca de ríos. @qgis https://t.co/KX5vUCsQE0",es,2020-11-03 23:46:03,3,15,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",384907052,Leticia Luna,Letyludigital,México,1121,2447,http://pbs.twimg.com/media/El78W8lU4AEnMV6.jpg,https://t.co/KX5vUCsQE0
168,1323771999202758656,"#30DayMapChallenge, day 3: Polygons - #Belize's land territory in green, territorial sea in blue, and Exclusive Economic Zone (EEZ) in navy blue. Data digitized by Jan Meerman, based on Belize's Maritime Areas Act of 1992. https://t.co/DqZ2Q0gGAO",en,2020-11-03 23:40:13,2,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Belize', 'indices': [38, 45]}]",731808469301493760,🇧🇿 Belize GEO 🛰️,BZgeo,Belize,4116,4349,http://pbs.twimg.com/media/El768z-WkAEte_a.png,https://t.co/DqZ2Q0gGAO
169,1323771025918726144,day 3 of #30DayMapChallenge is polygons. Something that always amazed me is the changing boundaries in Baarle-Nassau/Baarle-Hertog. Green is Belgium and Orange is the Netherlands https://t.co/q8gNxmOuP0,en,2020-11-03 23:36:21,1,5,"[{'text': '30DayMapChallenge', 'indices': [9, 27]}]",63686376,Noel,NoelBallantyne,"Sligo, Ireland",433,901,http://pbs.twimg.com/media/El76ZoZXYAEnCC8.jpg,https://t.co/q8gNxmOuP0
170,1323766580291997696,"#30DayMapChallenge
Día 3: Polígonos
Mapa de suelos de l Cuenca Huahua, Sierra-Costa de Michoacán.
Datos de INEGI, 2013 https://t.co/SaKvvfWp4d",es,2020-11-03 23:18:41,1,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1322588299744190466,Lizbeth Bastida,LizbethBastid11,,1,30,http://pbs.twimg.com/media/El72sGkWkAEFkTi.jpg,https://t.co/SaKvvfWp4d
171,1323766340705001475,"Most frequent final component in Dumfries and Galloway place-names, by civil parish
Mostly Hills and Burns but note the cluster of Sikes in eastern Dumfriesshire. Durisdeer stands out as exceptionally Cleuchy: 56/488 names in the parish.
#30DayMapChallenge #Day3 #Polygons #QGIS https://t.co/eZZofAeWzx",en,2020-11-03 23:17:44,3,10,"[{'text': '30DayMapChallenge', 'indices': [238, 256]}, {'text': 'Day3', 'indices': [257, 262]}, {'text': 'Polygons', 'indices': [263, 272]}, {'text': 'QGIS', 'indices': [273, 278]}]",1081900377853829120,D&G place-names,dgplacenames,,555,294,http://pbs.twimg.com/media/El72eCSWkAAMr2B.jpg,https://t.co/eZZofAeWzx
172,1323763608711475200,"Take 2 on the #30DayMapChallenge day 3 (theme ""polygons"")! Building footprints, bodies of water, and town boundaries (and roads, but those are lines) for my hometown of Bedford MA. Made in #QGIS and printed via AxiDraw https://t.co/V05EP0HMA2",en,2020-11-03 23:06:53,1,4,"[{'text': '30DayMapChallenge', 'indices': [14, 32]}, {'text': 'QGIS', 'indices': [189, 194]}]",942194832491122688,Mike Mahoney,MikeMahoney218,"Syracuse, NY",404,301,http://pbs.twimg.com/media/El7z_FiXYAch9Es.jpg,https://t.co/V05EP0HMA2
173,1323762829317578756,"#30DayMapChallenge Day 3 - Polygone

Simples e sem nenhum dado específico, apenas os estados coloridos de forma a denotar a bandeira brasileira.

Simple and without any specific data, only the colored states in order to denote the Brazilian flag.

Tool: QGIS
Source: IBGE https://t.co/ituM8B8a6u",pt,2020-11-03 23:03:47,1,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",794995039457918977,Rodrigo Ferrão,rod_ferrao,,280,1432,http://pbs.twimg.com/media/El7zP-NXEAAVG2q.jpg,https://t.co/ituM8B8a6u
