tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count
1457860114979905538,Day 8: Blue. Made the rivers stand out more today for blue day! #30DayMapChallenge https://t.co/fqvzadKvnC,966993762,2021-11-08 23:58:31+00:00,en,1,1,3,0,Twitter for iPhone,3_1457860103516966915,https://pbs.twimg.com/media/FDtcCkJX0AMhVEP.jpg,photo, ,lily houtman,lilyhoutman,False,220,502
1457859579157655552,"#30DayMapChallenge Day 8: Blue.
Balearic Sea.
Data: OpenSeaMap
Done with #Inkscape https://t.co/E2ndX6qXH9",69918773,2021-11-08 23:56:24+00:00,en,1,1,15,0,Twitter Web App,3_1457859345216069632,https://pbs.twimg.com/media/FDtbWbQWYAA-Ceq.jpg,photo, ,Gerard M. Porras 🗺️🏃🏽,Gerardathletics,False,887,1387
1457858794382299137,"A simple faceted map with more OSM data for Days 6 through 9 of #30DayMapChallenge, this time focused on features of my home town. https://t.co/UNFkrwUnD0",731292770,2021-11-08 23:53:16+00:00,en,2,0,6,0,Twitter Web App,3_1457858279237902341,https://pbs.twimg.com/media/FDtaYYLWYAUnPt8.png,photo, ,izzy,izzy_youngs,False,249,312
1457856666767085575,"Day 8 - Blue. 

Eastern bluebird range... Data from https://t.co/5rjPMGJi3O.

#30DayMapChallenge https://t.co/YLoC5t8dHe",356554442,2021-11-08 23:44:49+00:00,en,1,0,3,0,Twitter for Android,3_1457856664678322177,https://pbs.twimg.com/media/FDtY6ZeWUAEWb_C.jpg,photo, ,Greg with two g's,It_me_Greg,False,138,1083
1457856236477689856,"Day 8 of #30DayMapChallenge : Blue

Bathymetry of world oceans.
#spilhaus https://t.co/MD7iDLzTEw",3494716935,2021-11-08 23:43:07+00:00,en,4,0,19,1,Twitter Web App,3_1457855952720441345,https://pbs.twimg.com/media/FDtYQ9OXMAEvWgt.jpg,photo, ,Eliška Vlčková,vlckel,False,269,164
1457855757634899969,"Day 8: Blue

From the cartography MOOC... 
Tool: @ArcGISPro 
#30DayMapChallenge #gischat https://t.co/4m20FTHkaQ",374459093,2021-11-08 23:41:12+00:00,en,2,0,8,0,Twitter for Android,3_1457855742686420999,https://pbs.twimg.com/media/FDtYEuyWYAckges.jpg,photo, ,Jannah_A,zinnie__A,False,224,248
1457854983089577988,"Day 7: Green

Part of Jos, Plateau... Most elevated places in Nigeria.
Toll: #blender
#30DayMapChallenge #gischat https://t.co/GzYhMkJzfH",374459093,2021-11-08 23:38:08+00:00,en,2,1,8,1,Twitter for Android,3_1457854980002549772,https://pbs.twimg.com/media/FDtXYVkWEAwimKx.jpg,photo, ,Jannah_A,zinnie__A,False,224,248
1457854671641513985,"#30DayMapChallenge day 4 = hexagons. i broke the emerald necklace tree inventory down into 100m hexs showing # of inventoried trees in each. some have 1, some have 60. not surprising to see density in the riverway and franklin park, where pathways run through/by woodlands. https://t.co/O3YbyC8f8B",1201945107559276544,2021-11-08 23:36:54+00:00,en,1,0,3,0,Twitter for Android,3_1457854666541252616,https://pbs.twimg.com/media/FDtXGF1WQAgsMeG.jpg,photo, ,erica,canigoholm,False,26,343
1457853591155363841,"🔊⬛️*Black and White Town*⬜️🔊
Blackburn and Whitehaven
@OrdnanceSurvey 25 inch 1892-1914 from @natlibscotmaps Music: @dovesmusicblog
#30DayMapChallenge Day 9: Monochrome
⬛️Blackburn, Lancashire: https://t.co/p0fxkb1xXn
⬜️Whitehaven, Cumbria: https://t.co/y1SbzDpJcx https://t.co/9yemmnsGlV",2787878432,2021-11-08 23:32:36+00:00,en,3,0,4,1,Twitter Web App,7_1457852793289576454,https://pbs.twimg.com/ext_tw_video_thumb/1457852793289576454/pu/img/pgqnBpNseNFQ5kaU.jpg,video, ,BC,mildthing99,False,2572,2313
1457853009971589123,"#30DayMapChallenge
Day 9: Monochrome

Streets of Cologne (#Köln)

Created in #rstats with #ggplot2 https://t.co/lntaFX94MK",1139059532,2021-11-08 23:30:17+00:00,en,6,6,39,0,Twitter Web App,3_1457852925917683722,https://pbs.twimg.com/media/FDtVgxgWYAowZG3.jpg,photo, ,Ansgar Wolsing,_ansgar,False,367,1014
