tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count,user_location
1459665209375797262,Physical map of Bulgaria! Using the #30DayMapChallenge Day 13 to learn more about the motherland. https://t.co/eggD4Wf1IB,741653561314922496,2021-11-13 23:31:19+00:00,en,1,3,42,1,Twitter Web App,3_1459664569245261829,https://pbs.twimg.com/media/FEHFMS0WYAUtvx-.jpg,photo, ,Kate Berg 🥔🗺️,pokateo_,False,4377,2293,"Grand Rapids, MI"
1459663129193951236,"Second entry for #30DayMapChallenge, Day 13, #NaturalEarth, complete! This time, it's rivers of the world.

#rayrender adventures, an #rstats tale https://t.co/EVOkERYBh6 https://t.co/zyFha5pN09",946151815,2021-11-13 23:23:03+00:00,en,7,0,41,0,Twitter Web App,7_1459663110197981184,https://pbs.twimg.com/ext_tw_video_thumb/1459663110197981184/pu/img/OsEYQ92GE9DZPAej.jpg,video, ,flotsam,researchremora,False,2778,970,the ivory bowl
1459662924193185797,"Day 13: Natural Earth #30DayMapChallenge Norway and its neighbours, made with Natural Earth data and added a bit of flag colouring myself (and one little lake).
@tjukanov @MapsNorway https://t.co/Gq7apQltJo",741266268,2021-11-13 23:22:15+00:00,en,1,0,2,0,Twitter Web App,3_1459662582034403330,https://pbs.twimg.com/media/FEHDYn4XEAI-Ins.jpg,photo, ,Floris Groesz,SirJanosFroglez,False,73,173, 
1459659850594627584,"#30DayMapChallenge Natural Earth

code: https://t.co/LDv1dgZHmG https://t.co/CWUS6Qh2S3",2348651125,2021-11-13 23:10:02+00:00,en,1,0,3,0,Twitter Web App,3_1459659829539184644,https://pbs.twimg.com/media/FEHA4aCXIAQPymL.jpg,photo, ,Ciro Ramirez Suastegui,Cramsuig,False,247,712,"Wembury, England"
1459659755765571590,"Okay, here we go. 
#30DayMapChallenge - map with a new tool https://t.co/5vxdBw7hya",1139059532,2021-11-13 23:09:39+00:00,en,1,0,3,0,Twitter Web App,3_1459659625213665290,https://pbs.twimg.com/media/FEHAsg3XIAon4-i.jpg,photo, ,Ansgar Wolsing,_ansgar,False,380,1021,"Köln, Deutschland"
1459657520730021892,"#30DayMapChallenge
Day 14: Map with a new tool
Mauttabelle 14. November 2021 - Toll routes in Germany

new tool: https://t.co/cxKkd19Zq6
data source: https://t.co/vlP5yaxvYZ https://t.co/wGDA31ZmJA",91548216,2021-11-13 23:00:46+00:00,en,2,0,6,0,Twitter Web App,3_1459657467994988550,https://pbs.twimg.com/media/FEG-u8mWYAYgf20.jpg,photo, ,Cord Niehaus,Cordster76,False,89,606,"Bremen, Germany"
1459655492318474240,"#30daymapchallenge Day 13: Natural Earth Data Challenge.
Voronoi diagram for Antarctica’s scientific stations 🇦🇶 Polygons show areas based on closest scientific station, points show the station location and the ice shows the outline of Antarctica #QGIS
Data: Natural Earth, 2020 https://t.co/ftIROnogMb",1117471915151626240,2021-11-13 22:52:43+00:00,en,1,1,11,0,Twitter for iPhone,3_1459655478955450371,https://pbs.twimg.com/media/FEG87K2XoAM7N8z.jpg,photo, ,Valeria Meraz,valeriamerazc,False,131,435,The Anthropocene
1459654639054249986,Day 13: Natural Earth. Long distance hiking trails of Western Canada over a Natural Earth. #30DayMapChallenge https://t.co/TvgmIlmlFM,198918596,2021-11-13 22:49:19+00:00,en,1,0,4,1,Twitter Web App,3_1459654580019470337,https://pbs.twimg.com/media/FEG8G2DVIAE-oij.jpg,photo, ,Morgan Moe,MorganSMoe,False,400,163,Calgary AB
1459654191140380673,"#30DayMapChallenge Natural Earth
For today's map I'm seeing what I can do with Natural Earth layers, map rotations, and a limited color palette (diverging ColorBrewer ramp). So here's northeast US with urban areas and roads. I'm pleased with the result; I hope you are too 😀 https://t.co/CK4T0hXkyG",2911550919,2021-11-13 22:47:32+00:00,en,1,0,12,0,Twitter Web App,3_1459653449667203077,https://pbs.twimg.com/media/FEG7FDKWUAUws1R.jpg,photo, ,Philip Pierdomenico,PhilPierdo,False,409,291,"Philadelphia, PA"
1459653143931801601,"#30DayMapChallenge day 13: Natural Earth. Here's the grey base map along with ports from NE, adding in commercial shipping routes from the World Bank. https://t.co/sSjXjJ0HEL",13215962,2021-11-13 22:43:23+00:00,en,1,3,15,0,Twitter Web App,3_1459653122754859008,https://pbs.twimg.com/media/FEG6yBUX0AA60E-.jpg,photo, ,Jerry Shannon,jerry_shannon,False,2111,1682,"Athens, GA"
1459651013238046723,"#30DayMapChallenge | Day 10 | #Raster

European population in urban and rural areas. 
@EU_Eurostat's GEOSTAT spatial grid as it is (1 km² resolution) and an aggregated version with a grid of 5 km² cells. 

Made in #rstats with #ggplot2. #rspatial #gischat #dataviz #maps https://t.co/Q09J9Dlu1f",3092381638,2021-11-13 22:34:55+00:00,en,7,4,55,1,Twitter Web App,3_1459650581828718592,https://pbs.twimg.com/media/FEG4eHoX0AAoL_V.jpg,photo, ,Cédric Scherer,CedScherer,False,13776,1937,"Berlin, Germany"
1459647939987615748,#30DayMapChallenge #day13 is a data challenge with #NaturalEarth data - here's a map of the 54 countries in the UN Africa region https://t.co/pIYz2EGzPM,925570614,2021-11-13 22:22:42+00:00,en,1,2,13,0,Twitter Web App,3_1459647740800028677,https://pbs.twimg.com/media/FEG14v-WUAUjAyx.jpg,photo, ,Heather Chamberlain,HeatherCh100,False,601,929, 
1459644276904804360,A bit late for #30DayMapChallenge day 12: population. This one was more difficult than I thought. The Poles circa 1900 and the border of the recreated Poland in 1923. More at https://t.co/LDsU8x9HST https://t.co/tcsr2nAeL3,840682774403133441,2021-11-13 22:08:09+00:00,en,2,0,4,0,Twitter for iPhone,3_1459644272722993152,https://pbs.twimg.com/media/FEGyu4YWYAAPyBq.jpg,photo, ,HistoCarte,HistoCarte,False,77,69, 
1459643524719251460,"Day 13: NaturalEarth | #30DayMapChallenge

The arrival of homo sapiens to the continent we now call America via Beringia was made possible by the lowering of the mean sea level that occurred at the end of the Pleistocene era. https://t.co/nxaIgEt0Re",1163470661400047616,2021-11-13 22:05:09+00:00,en,3,0,11,0,Twitter Web App,3_1459643447959293961,https://pbs.twimg.com/media/FEGx-35XEAk5YM2.jpg,photo, ,Taller Sïranda,Taller_Siranda,False,340,159,México
1459643381697687561,"Day 13: NaturalEarth | #30DayMapChallenge

La llegada del homo sapiens al continente que hoy llamamos América por Beringia fue posible gracias al descenso del nivel medio del mar que se suscitó en la etapa final de Pleistoceno. https://t.co/dmR3cz8IpD",1163470661400047616,2021-11-13 22:04:35+00:00,es,8,1,26,0,Twitter Web App,3_1459643325070327815,https://pbs.twimg.com/media/FEGx3uGWQAclWai.jpg,photo, ,Taller Sïranda,Taller_Siranda,False,340,159,México
1459640169305419776,"Here is my map for Day 13 (Natural Earth) of the #30DayMapChallenge. Simple map showing major cities and roads of the world. Map looks best when viewed in full. 

Code: https://t.co/dU8XawuNet

Full Image: https://t.co/C7B6dCmZIv

#rstats #dataviz #rspatial #tidyverse #ggplot2 https://t.co/Fxv3lJks4n",1386748474176286727,2021-11-13 21:51:49+00:00,en,8,1,24,0,Twitter Web App,3_1459640000371470339,https://pbs.twimg.com/media/FEGu2MoXsAMRyjf.jpg,photo, ,Blake Robert Mills,BlakeRobMills,False,319,253,"New York, USA"
1459639073350504450,"#30DayMapChallenge
Day 13 - Data challenge 2: Natural Earth

The river course of the Rhine (Rhein). 
Using Natural Earth data for the course and the shaded relief.

Created with #rstats https://t.co/Ck6nXoRBd1",1139059532,2021-11-13 21:47:28+00:00,en,5,2,23,0,Twitter Web App,3_1459638861336821762,https://pbs.twimg.com/media/FEGtz5ZWQAIMY9W.jpg,photo, ,Ansgar Wolsing,_ansgar,False,380,1021,"Köln, Deutschland"
1459639038189748224,"@sentinel_hub @Airbus @ESA_EO @CopernicusEU @eoscenefrom @GIS_and_Beers @AuroraIntel @Pierre_Markuse @DEarthAfrica @GEOSEC2025 @OSINTtechniques @earsc Mila city Landslide 2020/08/07 Earthquake-Induced Landslide 
#30DayMapChallenge https://t.co/AJp7zDJOiC",1173600285270450178,2021-11-13 21:47:20+00:00,en,0,0,3,0,Twitter Web App,16_1459637950166315012,https://pbs.twimg.com/tweet_video_thumb/FEGs-3BXsAQF5ui.jpg,animated_gif, ,la désolation de Smaug,Dr_lyes_,False,91,162, 
1459638873093545987,Decided to keep it simple for the second data challenge of #30DayMapChallenge with some ocean data from Natural Earth https://t.co/OWsCZZt5FN,579246246,2021-11-13 21:46:40+00:00,en,1,0,7,0,Twitter Web App,3_1459638773646512135,https://pbs.twimg.com/media/FEGtuyuWUAcZq1L.jpg,photo, ,cas 🌎,cas_maps,False,223,1150, 
