tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count
1456047602802245635,"#30DayMapChallenge Day 3 - Polygons

Biggest Urban Areas in Spain 

You can fit inside Madrid the next 5 cities...(and you'll have room for a couple of Elche's) https://t.co/2SQWQVJaSu",109886757,2021-11-03 23:56:15+00:00,en,3,1,9,0,Twitter Web App,3_1456047523014008833,https://pbs.twimg.com/media/FDTrgflWYAEoCRq.jpg,photo, ,J. Ortuño 🏴‍☠️,jesus_orca,False,1455,853
1456046242182615044,"for day 3 of the #30DayMapChallenge (polygons), I looked at the proximity to park entrances in different cities. data from the EnviroAtlas. more here: https://t.co/hTzG6OGmvy https://t.co/GEsAL2SdkB",17847384,2021-11-03 23:50:50+00:00,en,2,2,9,0,Twitter Web App,3_1456046006110408712,https://pbs.twimg.com/media/FDTqIMrWUAgavFS.jpg,photo, ,Jill Hubley,Jill_hubley,False,1538,1345
1456046030089342977,Mapping the worlds time zones! Here is the world broken down into different time zones. Day three the #30daymapchallenge #DataVisualization https://t.co/gVIt3Xx6CK,1349110409215795204,2021-11-03 23:50:00+00:00,en,15,2,71,0,Twitter Web App,3_1456030697827799047,https://pbs.twimg.com/media/FDTcNI4XEAccxk9.jpg,photo, ,Python Maps,PythonMaps,False,5814,2680
1456044154820104202,El próximo mes mapearemos con un drone y sensor HD 270 millas de servidumbre de paso en Oklahoma. Posterior a eso haremos un ortomosaico y reporte de erosión #30DayMapChallenge Day 2 #lines https://t.co/0rQIz3OOTR,1099829953422675969,2021-11-03 23:42:33+00:00,es,1,0,14,0,Twitter for iPhone,3_1456044151301185536,https://pbs.twimg.com/media/FDTocO-XoAAHIkp.jpg,photo, ,Solar Energy Rockstar,SE_Rockstar,False,3266,4840
1456043547686277127,Mapping the main roads of the world! Day two of the #30daymapchallenge #DataVisualization https://t.co/2YzoRw3uqv,1349110409215795204,2021-11-03 23:40:08+00:00,en,8,3,42,0,Twitter Web App,3_1456043509115408386,https://pbs.twimg.com/media/FDTn22pWUAIb7Dz.jpg,photo, ,Python Maps,PythonMaps,False,5814,2680
1456042250237059081,"#30DayMapChallenge  Day 4 - Hexagons. 

Let's visualize the relationship between Covid-19 death rate and obesity in United States.
h/t @R_Graph_Gallery for his gallery.

HD graphic and #RStats code : https://t.co/qoLSh1Smzn https://t.co/VLIfaXmdby",710248662685851648,2021-11-03 23:34:59+00:00,en,7,2,27,1,Twitter Web App,3_1456041693875212299,https://pbs.twimg.com/media/FDTmNMWXEAsWiZn.png,photo, ,Abdoul Madjid,issa_madjid,False,253,173
1456041110606917642,"#30DayMapChallenge I thought I posted this on Polygon Day.  I guess I forgot.
Chief Hayden's Homicide Box --  Lots outside the box...
St Louis Homicides 2020
https://t.co/0thqyaL2pN    #rspatial #rstats @erinheff https://t.co/y7HoKuu45A",3094607959,2021-11-03 23:30:27+00:00,en,2,0,4,0,Twitter Web App,3_1456041029015048202,https://pbs.twimg.com/media/FDTlmfjWEAoYyjM.jpg,photo, ,donojazz,donojazz62220,False,14,225
1456039521242451969,"#30DayMapChallenge 3 - Ah, now that was unexpected🤔A number of parishes north of #Lincoln are bound by #ErmineStreet, the #Roman Road between London and York - w/lots more going on with parish boundaries here too...   #QGIS https://t.co/WlnMBoTX3b",2224550306,2021-11-03 23:24:08+00:00,en,0,1,9,0,Twitter Web App,3_1456039438652518406,https://pbs.twimg.com/media/FDTkJ6_XsAYtR60.jpg,photo, ,MonkeyOnTheMountainⓋ,Monk_Po,False,412,610
1456039258981031939,"Si les gustan los mapas échenle un ojo a este hashtag #30DayMapChallenge 
Durante todo el mes de noviembre cada día hay que hacer un mapa de una de estas 30 categorías.
El día de hoy fue #Polygons y en el tweet se muestra un ejemplo con las alturas de los edificios de Madrid. https://t.co/aW5EZqfRHj https://t.co/xJvOURMCwK",1099829953422675969,2021-11-03 23:23:05+00:00,es,2,0,3,1,Twitter for iPhone,3_1456039256539947009,https://pbs.twimg.com/media/FDTj_UkWYAErzkP.jpg,photo, ,Solar Energy Rockstar,SE_Rockstar,False,3266,4840
1456038964595347456,#30DayMapChallenge lots of posts using fancy visualisation and massive open data. I’m targeting the GIS curious with simple maps showing important GNSS data considerations. Commute 3s locations by two devices. Multipath and obstruction for phone is clear. https://t.co/FCHvt2P73m,1415047505461448704,2021-11-03 23:21:55+00:00,en,1,0,7,0,Twitter for iPhone,3_1456038958442299397,https://pbs.twimg.com/media/FDTjt-EVQAUt3kg.jpg,photo, ,Andrew Fletcher,AndrewF11526574,False,99,258
1456037611374481414,"Late in the party! Day 2 of #30DayMapChallenge. #lines Plotting the rivers of Greece + ggfx. 
Using #Rstats and #ggplot2. https://t.co/KX1KSsbk68",363414935,2021-11-03 23:16:33+00:00,en,2,2,13,0,Twitter Web App,3_1456037601635356674,https://pbs.twimg.com/media/FDTie_kWUAIZui5.jpg,photo, ,Loukαs Theodosiou,loukesio,False,684,232
1456035581000093697,"Hexagons of Grammichele
Sicily, Italy: #PlannedSettlement 1693 after #earthquake destruction of Occhiolà
👟Route 5.34km/3.32mi planned in @viewranger Follow the route in 3D using @_ayvri
#30DayMapChallenge Day 4 - Hexagons https://t.co/ab7dmlfytI",2787878432,2021-11-03 23:08:29+00:00,en,4,0,4,0,Twitter Web App,7_1456035451664584705,https://pbs.twimg.com/ext_tw_video_thumb/1456035451664584705/pu/img/yK0iEthxeoOlZzrx.jpg,video, ,BC,mildthing99,False,2572,2313
