,tweet_id,tweet_text,language,tweet_created_at,retweet,favorite,hashtags,user_id,user_name,user,user_loc,user_follower,friends_count,media,tweet_url
63,1332472454544039937,"#30DayMapChallenge - Day 27: Big or small data

Shrinking GeoJSONs.

Today I came up with an approach for reducing the size of GeoJSON files used in web visualisations. A 26MB shapefile or geopackage inflates to 69MB when exported to GeoJSON. I’ve shrunk that to less than 2MB. https://t.co/lvcu0HtyFk",en,2020-11-27 23:52:43,1,4,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",12620762,Mike Coats,MikeCoatsDotCom,"Inverness, Scotland",301,1191,http://pbs.twimg.com/media/En3koN9W4AYNx8R.jpg,https://twitter.com/twitter/statuses/1332472454544039937
65,1332461601270755336,"#30DayMapChallenge 
Day 27: Big or Small Data

A small data : Mines visited by me from 2015 to 2019

#Geologist #Mining #Exploration https://t.co/eGVRwsHSnp",en,2020-11-27 23:09:36,2,9,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Geologist', 'indices': [101, 111]}, {'text': 'Mining', 'indices': [112, 119]}, {'text': 'Exploration', 'indices': [120, 132]}]",1235881627684921344,EL JARMOUNI Mohamed,EljarmouniMed,"Casablanca, Grand Casablanca",136,543,http://pbs.twimg.com/media/En3aP8jXMAU277k.png,https://twitter.com/twitter/statuses/1332461601270755336
67,1332459555863851010,"El Directorio Estadístico Nacional de Unidades Económicas (DENUE) ofrece los datos de identificación, ubicación, actividad económica y tamaño de más de 5 millones de unidades económicas activas en el territorio nacional 
#30DayMapChallenge 2020
Día 27: Big or small data? https://t.co/yIs9ddizdV",es,2020-11-27 23:01:28,1,0,"[{'text': '30DayMapChallenge', 'indices': [221, 239]}]",890753654822588417,Yaireth Ortiz,Yaireth_Ortiz,,13,352,http://pbs.twimg.com/media/En3Y5izXMAITDuL.jpg,https://twitter.com/twitter/statuses/1332459555863851010
68,1332459394341228545,"8oz of piping hot small data for #30DayMapChallenge, featuring places I've grabbed coffee in the past year or so (I used to walk to work) https://t.co/oW3yZg525R",en,2020-11-27 23:00:50,3,44,"[{'text': '30DayMapChallenge', 'indices': [33, 51]}]",14913762,vicky johnson-dahl,hurricanevicky,"Washington, DC",1001,860,http://pbs.twimg.com/media/En3Yv6UW4AEzxVF.jpg,https://twitter.com/twitter/statuses/1332459394341228545
69,1332459258496102406,"Big and Small names in Ukraine. Big data for all names small cells for density :)
#30DayMapChallenge Day 27: Big or small data
#QGIS, #OpenStreetMap https://t.co/LBOevYHN0x",en,2020-11-27 23:00:17,8,39,"[{'text': '30DayMapChallenge', 'indices': [82, 100]}, {'text': 'QGIS', 'indices': [127, 132]}, {'text': 'OpenStreetMap', 'indices': [134, 148]}]",14992557,gontsa,gontsa,"Cherkasy, Ukraine",4590,1420,http://pbs.twimg.com/media/En3XjLWWMAI6ddK.png,https://twitter.com/twitter/statuses/1332459258496102406
70,1332457675003609088,"Day 28 of #30DayMapChallenge: Non-geographic map

Auckland City Future Network, created in @MiniMetroGame

One of my favourite games (created by kiwi developers @dinopoloclub!), so why not make a map with it? https://t.co/sxQacJ7Rjg",en,2020-11-27 22:54:00,7,23,"[{'text': '30DayMapChallenge', 'indices': [10, 28]}]",93839237,Andrew DC,andrewdc_nz,"Christchurch City, New Zealand",635,167,http://pbs.twimg.com/media/EnvG2InVEAEp1ei.jpg,https://twitter.com/twitter/statuses/1332457675003609088
71,1332454103453057025,#30DayMapChallenge ...almost forgot today. Friday night = beer + pizza + wine = lazy map #BigData #SmallData #TheWorld #MyHouse 😁 night all! https://t.co/NLl1Bym2wm,en,2020-11-27 22:39:48,2,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'BigData', 'indices': [89, 97]}, {'text': 'SmallData', 'indices': [98, 108]}, {'text': 'TheWorld', 'indices': [109, 118]}, {'text': 'MyHouse', 'indices': [119, 127]}]",734297005846081536,Steve Carver,LandEthics,"Yorkshire, England",2108,443,http://pbs.twimg.com/media/En3Tt31W8AYv0-S.jpg,https://twitter.com/twitter/statuses/1332454103453057025
72,1332452783161700352,"Day 28: non-geographic map

My inexorable journey South since 1976. 

In addition to the daily theme, it also fits map not made with GIS software and new tool (Excel). Lat and long are proportionate within country.

#30DayMapChallenge https://t.co/oIiPpDDZ1S",en,2020-11-27 22:34:33,1,1,"[{'text': '30DayMapChallenge', 'indices': [216, 234]}]",12306,Luis Apiolaza 🧮🍃📷⏚,zentree,"Ōtautahi, Aotearoa",1317,285,http://pbs.twimg.com/media/En3R76ZUwAAXgqe.jpg,https://twitter.com/twitter/statuses/1332452783161700352
73,1332452390180704258,"#30DayMapChallenge Día 27: Datos pequeños o grandes. Elegí estos datos porque muestran la poca infraestructura cultural a menos que estés en Alameda - Providencia.

... en mi comuna hay solo un punto.

#rstats #rspatial 

Código: https://t.co/HBJScjzRg7 https://t.co/rGGLsCUwQ0",es,2020-11-27 22:33:00,4,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'rstats', 'indices': [202, 209]}, {'text': 'rspatial', 'indices': [210, 219]}]",30381129,Steph Orellana Bello,sporella,Chile,341,205,http://pbs.twimg.com/media/En3Iy4DW8AISYqg.jpg,https://twitter.com/twitter/statuses/1332452390180704258
74,1332445482694680576,"Big Data: Map showing internet speeds across the world.

Source: Ookla https://t.co/YdWh3n0Uet

#30DayMapChallenge #Day27 #BigData #Ookla https://t.co/5WxpYJzGnp",en,2020-11-27 22:05:33,6,17,"[{'text': '30DayMapChallenge', 'indices': [96, 114]}, {'text': 'Day27', 'indices': [115, 121]}, {'text': 'BigData', 'indices': [122, 130]}, {'text': 'Ookla', 'indices': [131, 137]}]",314881866,Joe Davies,JoeWDavies,Cardiff / Madrid / Luxembourg,266,222,http://pbs.twimg.com/media/En3L7DSXIAIHlmC.jpg,https://twitter.com/twitter/statuses/1332445482694680576
