,tweet_id,tweet_text,language,tweet_created_at,retweet,favorite,hashtags,user_id,user_name,user,user_loc,user_follower,friends_count,media,tweet_url
92,1325950276445024256,"#30DayMapChallenge Día 9: monocromo. Volcanes activos en la región de La Araucanía, Wallmapu, Chile.

🗻🏔️🌋⛰️

#RStats #rspatial

Código: https://t.co/SNrWlWwary https://t.co/PKPmhFOYVb",es,2020-11-09 23:55:55,3,9,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'RStats', 'indices': [110, 117]}, {'text': 'rspatial', 'indices': [118, 127]}]",30381129,Steph Orellana Bello,sporella,Chile,303,191,http://pbs.twimg.com/media/Ema4ukHW4AEeavy.jpg,https://t.co/SNrWlWwary
93,1325948871999107072,"day 6, 7, 8 of #30DayMapChallenge .
I felt lazy and tired; alas a map is better than no map. Downtown Cincinnati in red(ish), blue, and yellow. https://t.co/igWODTmlPg",en,2020-11-09 23:50:20,1,4,"[{'text': '30DayMapChallenge', 'indices': [15, 33]}]",133541065,Eric Goodwin,mr_ericgoodwin,"Center of Tennessee, Tennessee",381,589,http://pbs.twimg.com/media/Ema3KEOW8AErj22.png,https://t.co/igWODTmlPg
94,1325943015379234820,"#30DayMapChallenge Day 9: Monochrome

Coal measures in Wales.

Data derived from BGS Geology 625k (DiGMapGB):

https://t.co/CRWgy72Y3O https://t.co/DkrihGQw5V",en,2020-11-09 23:27:04,1,8,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",996371006519496705,Menna Bell,BellMenna,"Wales, United Kingdom",12,73,http://pbs.twimg.com/media/EmawF4wXYAEgeXk.jpg,https://t.co/CRWgy72Y3O
95,1325941336525201409,Day 10: Grid. Grid is grid! Electric grid in Estonia #30DayMapChallenge https://t.co/o7V6fTNlzN,en,2020-11-09 23:20:24,1,7,"[{'text': '30DayMapChallenge', 'indices': [53, 71]}]",113729499,Anto Aasa,antoaasa,"Tartu, Eesti",76,62,http://pbs.twimg.com/media/Emawg3CWMAAZT5U.jpg,https://t.co/o7V6fTNlzN
96,1325941324617568261,"A little bit late to the party, but here's my submission for Day 9 (Monochrome) of the #30DayMapChallenge: a ""simple"" map of the Tierra del Fuego Archipelago, shared by #Argentina 🇦🇷 and #Chile 🇨🇱 at the very southern tip of South America. https://t.co/mNYlmN47NC",en,2020-11-09 23:20:21,5,46,"[{'text': '30DayMapChallenge', 'indices': [87, 105]}, {'text': 'Argentina', 'indices': [169, 179]}, {'text': 'Chile', 'indices': [187, 193]}]",1052923018564038660,Alex Fries,Carto_ALex,"Tuscaloosa, AL",382,281,http://pbs.twimg.com/media/EmawV-MXEAArf2q.png,https://t.co/mNYlmN47NC
97,1325941174562029568,Day 10: grid. Gridded population in Greater Sydney. A set up for a real silly map for tomorrow. #R #ggplot2 https://t.co/cDqGOaVVHa #30DayMapChallenge https://t.co/Pk9XP2AP8j,en,2020-11-09 23:19:45,1,5,"[{'text': 'R', 'indices': [96, 98]}, {'text': 'ggplot2', 'indices': [99, 107]}, {'text': '30DayMapChallenge', 'indices': [132, 150]}]",801318008912232449,Nick,nwbort,,5,254,http://pbs.twimg.com/media/EmavQMlU8AA0NEa.png,https://t.co/cDqGOaVVHa
98,1325938719879278594,"#30DayMapChallenge 
Día 9. Monocromático. Imagen en blanco y negro del Estado de Jalisco, utilizando imágenes de satélite Modis, las cuales puedes descargar en el sitio https://t.co/JPRdszqbN3 https://t.co/qHNVOUDWbj",es,2020-11-09 23:10:00,3,7,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",2239825712,IIEG Jalisco,IIEGJ,"Calzada de los Pirules #71, Ciudad Granja, Zapopan, Jalisco",4758,0,http://pbs.twimg.com/media/EmaKQE6XEAMGrue.jpg,https://t.co/JPRdszqbN3
99,1325936817921732608,"Day 8 of the #30DayMapChallenge with @OmniSci: Yellow

Central England's Water Framework Directive River, Canal, and Surface Water Transfer Waterbodies

Source Data
https://t.co/Ae8nzCcEZ7 https://t.co/8ghx0B9n0p",en,2020-11-09 23:02:26,1,0,"[{'text': '30DayMapChallenge', 'indices': [13, 31]}]",623327023,Anton1o,AFCotroneo,,193,1306,http://pbs.twimg.com/media/EmascVQW4AAcWqp.jpg,https://t.co/Ae8nzCcEZ7
100,1325934305592401920,"#30DayMapChallenge 
Day 9: Monochrome / Monocromo 

Estimación de la densidad poblacional (pers/ha) para el territorio nacional a partir de datos del censo 2017 (zonas y localidades) https://t.co/EIbX5sEYub",es,2020-11-09 22:52:27,3,15,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",2380934868,Juanizio Correa,Juanizio_C,"Santiago, Chile",13210,5475,http://pbs.twimg.com/media/EmaqMPGWEAAWVC_.jpg,https://t.co/EIbX5sEYub
101,1325931983638323202,These are our fav 6 maps from Day 9: Monochrome for #30DayMapChallenge see our twitter thread for original authors and links #geoshare #GISchat https://t.co/sN42jQtHpB,en,2020-11-09 22:43:14,5,4,"[{'text': '30DayMapChallenge', 'indices': [52, 70]}, {'text': 'geoshare', 'indices': [125, 134]}, {'text': 'GISchat', 'indices': [135, 143]}]",190644064,British Carto Soc.,bcsweb,UK,3306,270,http://pbs.twimg.com/media/EmaoHKEWMAAT8BB.jpg,https://t.co/sN42jQtHpB
