,tweet_id,tweet_text,language,tweet_created_at,retweet,favorite,hashtags,user_id,user_name,user,user_loc,user_follower,friends_count,media,tweet_url
71,1330659368900050944,Day 22 of #30DayMapChallenge Movement https://t.co/gQ5lCpMj3V,en,2020-11-22 23:48:10,1,0,"[{'text': '30DayMapChallenge', 'indices': [10, 28]}]",1322740260422385665,Anat Zohar,AnatZohar4,,1,19,http://pbs.twimg.com/media/Endzi5VVQAAm56y.jpg,https://twitter.com/twitter/statuses/1330659368900050944
72,1330659048186929154,"#30DayMapChallenge #Movement. Day 22 Tropical Storm Tracks 1842-2020 @NOAA #681,180 track plots over 178yrs https://t.co/x0lvdJMZM4",en,2020-11-22 23:46:54,3,6,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Movement', 'indices': [19, 28]}]",3308382005,Conor Graham - Geography Jedi 🏞️🛰️⛰️🌋🌎🌏🌍,GeoConor,Northern Ireland,2397,5000,http://pbs.twimg.com/media/EndwLBzWEAI_G6z.jpg,https://twitter.com/twitter/statuses/1330659048186929154
73,1330657101589450752,"Day 22 (Movement) of #30DayMapChallenge 

--
Credit: Meg Drewberry
The diagram reps the route to site, focusing on the greenery &amp; architecture.
The green tabs focus on the nature, the black &amp; white tabs on the architecture.
Created using photographs of site, @Digimap &amp; @Photoshop https://t.co/9nbbBYB8bd",en,2020-11-22 23:39:10,1,0,"[{'text': '30DayMapChallenge', 'indices': [21, 39]}]",1269335161335959552,the GIS girl,TheGISGirl,,53,117,http://pbs.twimg.com/media/EndxlM5W4AAM9Pf.jpg,https://twitter.com/twitter/statuses/1330657101589450752
74,1330655923271049223,"#30DayMapChallenge 22 Movement
Animation from @EarthSciCam of the movement of the continents over 450M years showing why Scotland is different from England and Wales, as they came together before Eurasia started moving away from N. America 150M years ago

https://t.co/5o5yuiHxMM https://t.co/Mo5xJ4uzR2",en,2020-11-22 23:34:29,2,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1033206985,Phil Tarr (BBMC),BBMountClub,United Kingdom,266,323,http://pbs.twimg.com/media/EndwUmpWMA0pQGa.jpg,https://twitter.com/twitter/statuses/1330655923271049223
75,1330645998817988608,"Thinking about moving office? TRACC #consultancies can analyse the accessibility of potential office locations for both employees and visitors

#movement #30daymapchallenge #relocation #locationlocationlocation https://t.co/kTE4Qyz2qS",en,2020-11-22 22:55:02,0,0,"[{'text': 'consultancies', 'indices': [36, 50]}, {'text': 'movement', 'indices': [144, 153]}, {'text': '30daymapchallenge', 'indices': [154, 172]}, {'text': 'relocation', 'indices': [173, 184]}, {'text': 'locationlocationlocation', 'indices': [185, 210]}]",49592380,Basemap,basemap,"Guildford, Surrey",1685,1645,http://pbs.twimg.com/media/Endne_JXEAET03i.png,https://twitter.com/twitter/statuses/1330645998817988608
76,1330642987441926150,"#30DayMapChallenge - Day 22: Movement

@NBNAtlas’ Red Kites through the years.

Playing around with the data from the NBN Atlas API yesterday, I noticed that the occurrences include the year the observation was recorded. https://t.co/pqBWC2WyiS",en,2020-11-22 22:43:05,2,2,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",12620762,Mike Coats,MikeCoatsDotCom,"Inverness, Scotland",300,1188,http://pbs.twimg.com/ext_tw_video_thumb/1330642959751147520/pu/img/5OTlDi3l8eG7W4VU.jpg,https://twitter.com/twitter/statuses/1330642987441926150
77,1330640898129092613,"Here are 7 great maps (yes seven) from Day 22: Movement for #30DayMapChallenge - see our thread for original authors and links

Here we see #movement of resources, geology, weather, commuters, dancing and also restrictions in movement due to COVID. Such a wonderfully varied array https://t.co/yFfQYePYQp",en,2020-11-22 22:34:46,1,3,"[{'text': '30DayMapChallenge', 'indices': [60, 78]}, {'text': 'movement', 'indices': [140, 149]}]",190644064,British Cartographic Society,bcsweb,UK,3411,270,http://pbs.twimg.com/media/Endi2C9WEAI6f4v.jpg,https://twitter.com/twitter/statuses/1330640898129092613
78,1330640440807333890,"#30DayMapChallenge Day 22: Movement
Maps move minds. Move the map and your mind moves with it. Do you get a new perspective on #Norway?
@MapsNorway https://t.co/Et5q3SO3ar",en,2020-11-22 22:32:57,3,10,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Norway', 'indices': [127, 134]}]",741266268,Floris Groesz,SirJanosFroglez,,28,82,http://pbs.twimg.com/media/EndiQBtWMAIeK5S.jpg,https://twitter.com/twitter/statuses/1330640440807333890
79,1330639672574418947,"Day 22 of the #30daymapchallenge - movement 

Map of the larger ocean currents showing if they are hot or cold. 🌊

#ocean #GIS #currents #oceanography https://t.co/cEvCS2t9Y2",en,2020-11-22 22:29:54,1,4,"[{'text': '30daymapchallenge', 'indices': [14, 32]}, {'text': 'ocean', 'indices': [115, 121]}, {'text': 'GIS', 'indices': [122, 126]}, {'text': 'currents', 'indices': [127, 136]}, {'text': 'oceanography', 'indices': [137, 150]}]",179094335,sarah☻,sarah_wilson7,"Dublin City, Ireland",145,332,http://pbs.twimg.com/media/EndhuswWEAEpI8H.jpg,https://twitter.com/twitter/statuses/1330639672574418947
80,1330636507653271555,#30daymapchallenge day 22: movement. For today I have the Metro lines of Barcelona. I used the #rstats packages ggplot2 and osmplotr. #rspatial https://t.co/0B7P64kTGu,en,2020-11-22 22:17:20,4,6,"[{'text': '30daymapchallenge', 'indices': [0, 18]}, {'text': 'rstats', 'indices': [95, 102]}, {'text': 'rspatial', 'indices': [134, 143]}]",3331095159,Jan-Philipp Kolb,JanPhilippKolb,,103,341,http://pbs.twimg.com/media/Ende0uTW4AApBNJ.png,https://twitter.com/twitter/statuses/1330636507653271555
