,tweet_id,tweet_text,language,tweet_created_at,retweet,favorite,hashtags,user_id,user_name,user,user_loc,user_follower,friends_count,media,tweet_url
75,1331019435763789826,"#30DayMapChallenge
#Day_23
#Boundaries 
#Ethnicities_3000
#vs
#Countries_55
#Africa https://t.co/FL40HE0JTH",und,2020-11-23 23:38:57,0,0,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day_23', 'indices': [19, 26]}, {'text': 'Boundaries', 'indices': [27, 38]}, {'text': 'Ethnicities_3000', 'indices': [40, 57]}, {'text': 'vs', 'indices': [58, 61]}, {'text': 'Countries_55', 'indices': [62, 75]}, {'text': 'Africa', 'indices': [76, 83]}]",605417877,Daniel Ibáñez Campos,dic1991,Barcelona,62,582,http://pbs.twimg.com/media/Eni7CkMXMAEY2jp.jpg,https://twitter.com/twitter/statuses/1331019435763789826
76,1331015696176852995,"#30daymapchallenge Sleep and activity study sites in Vanuatu.

Boring maps work. https://t.co/MczfVV1L3e",en,2020-11-23 23:24:05,2,2,"[{'text': '30daymapchallenge', 'indices': [0, 18]}]",77623399,Dr. Peter Larson,pslarson2,"Ann Arbor, MI",724,1226,http://pbs.twimg.com/media/Eni3r2BXMAAspNj.png,https://twitter.com/twitter/statuses/1331015696176852995
77,1331013307029999624,#30DayMapChallenge #boundaries ...I don't really do #choropleth maps so here's our work extending the wildness mapping to the new southern extension to the Cairngorms National Park https://t.co/oUOqK9bisl,en,2020-11-23 23:14:36,1,13,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'boundaries', 'indices': [19, 30]}, {'text': 'choropleth', 'indices': [52, 63]}]",734297005846081536,Steve Carver,LandEthics,"Yorkshire, England",2099,444,http://pbs.twimg.com/media/Eni1h8nXEAQy0Uu.jpg,https://twitter.com/twitter/statuses/1331013307029999624
78,1331012288371978241,"A boundaries map for the #30DayMapChallenge...Maybe this will get me to finally remember what's what across the pond! Also, TIL the island of Ireland looks like a ram when rotated. https://t.co/c6SKJf9nM1",en,2020-11-23 23:10:33,5,48,"[{'text': '30DayMapChallenge', 'indices': [25, 43]}]",741653561314922496,ᵐᵃᵖᵗᵃˢᵗⁱᶜ🥔ₖₐₜₑ,pokateo_,"Ann Arbor, Michigan",2282,2376,http://pbs.twimg.com/media/Eni0AWsXUAEttyJ.jpg,https://twitter.com/twitter/statuses/1331012288371978241
79,1331011973874659328,"Catching up with #30DayMapChallenge in a semi-random order – Day 21: Water
The Wet Hemisphere™ ft annoying rendering artefact where Antarctica struggled to wrap itself around the bottom of the world https://t.co/S3fAwh3HbW",en,2020-11-23 23:09:18,1,8,"[{'text': '30DayMapChallenge', 'indices': [17, 35]}]",759988092,Matthew Law,Iawmatthew,,22,48,http://pbs.twimg.com/media/EniyDVNXYAABCRQ.jpg,https://twitter.com/twitter/statuses/1331011973874659328
80,1331011288596504577,Day 23: boundaries. Got me thinking about cricket - international boundaries by Brendon McCullum at NZ cricket grounds. Cricinfo data from the `cricketr`📦 #R #leaflet https://t.co/fLunou0vwA #30DayMapChallenge https://t.co/gr3cqo0M0q,en,2020-11-23 23:06:34,1,0,"[{'text': 'R', 'indices': [155, 157]}, {'text': 'leaflet', 'indices': [158, 166]}, {'text': '30DayMapChallenge', 'indices': [191, 209]}]",801318008912232449,Nick,nwbort,,7,263,http://pbs.twimg.com/media/Enizkt2VEAEXyju.jpg,https://twitter.com/twitter/statuses/1331011288596504577
82,1331007680677355525,"#30DayMapChallenge Day 23 - Boundaries

@oneearth bioregions on Equal Earth physical base map https://t.co/28LtHfXOVL",en,2020-11-23 22:52:14,1,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",15788807,Jan Žák,zakjan,"Prague, Czech Republic",580,528,http://pbs.twimg.com/media/EniwYHUXcAEWY-4.jpg,https://twitter.com/twitter/statuses/1331007680677355525
83,1331000973188329474,"#30DayMapChallenge
#Day_22
#Movement 
#ABM 
#NetLogo 
#Ants 
#Grass https://t.co/4us6P5qush",und,2020-11-23 22:25:35,0,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day_22', 'indices': [19, 26]}, {'text': 'Movement', 'indices': [27, 36]}, {'text': 'ABM', 'indices': [38, 42]}, {'text': 'NetLogo', 'indices': [44, 52]}, {'text': 'Ants', 'indices': [54, 59]}, {'text': 'Grass', 'indices': [61, 67]}]",605417877,Daniel Ibáñez Campos,dic1991,Barcelona,62,582,http://pbs.twimg.com/tweet_video_thumb/EniqQuxXMAECy3z.jpg,https://twitter.com/twitter/statuses/1331000973188329474
84,1330999482977312768,"Let’s Talk About Green Colour Schemes For The Perfect Green Living Room.
#AbujaTwitterCommunity #3d #3albums83 #3Dprinting #24thchubbybunnyday
#3albums83 #30DayMapChallenge
#24thchubbybunnyday #abstractart
#5G #1VirtualRally #5Gbuiltright
#interiordesign #building #buildings https://t.co/3LU6U6MRQf",en,2020-11-23 22:19:40,3,4,"[{'text': 'AbujaTwitterCommunity', 'indices': [73, 95]}, {'text': '3d', 'indices': [96, 99]}, {'text': '3albums83', 'indices': [100, 110]}, {'text': '3Dprinting', 'indices': [111, 122]}, {'text': '24thchubbybunnyday', 'indices': [123, 142]}, {'text': '3albums83', 'indices': [143, 153]}, {'text': '30DayMapChallenge', 'indices': [154, 172]}, {'text': '24thchubbybunnyday', 'indices': [173, 192]}, {'text': 'abstractart', 'indices': [193, 205]}, {'text': '5G', 'indices': [206, 209]}, {'text': '1VirtualRally', 'indices': [210, 224]}, {'text': '5Gbuiltright', 'indices': [225, 238]}, {'text': 'interiordesign', 'indices': [239, 254]}, {'text': 'building', 'indices': [255, 264]}, {'text': 'buildings', 'indices': [265, 275]}]",1285181052949069825,SeenTrad Coating,seentrad,Nigeria,186,159,http://pbs.twimg.com/media/Enio29KWMAINe_y.jpg,https://twitter.com/twitter/statuses/1330999482977312768
85,1330998749523447808,"🏞️Watershed boundaries in Australia 

#30DayMapChallenge Day 23 #Boundaries
Made with #QGIS #Maps #Watershed #Australia https://t.co/dOrUGQCsYC",en,2020-11-23 22:16:45,2,4,"[{'text': '30DayMapChallenge', 'indices': [38, 56]}, {'text': 'Boundaries', 'indices': [64, 75]}, {'text': 'QGIS', 'indices': [86, 91]}, {'text': 'Maps', 'indices': [92, 97]}, {'text': 'Watershed', 'indices': [98, 108]}, {'text': 'Australia', 'indices': [109, 119]}]",1154257288158298112,geoscéntricos,geoscentricos,Ciudad de México,213,195,http://pbs.twimg.com/media/EnioJYWUwAAe85V.jpg,https://twitter.com/twitter/statuses/1330998749523447808
