,tweet_id,tweet_text,language,tweet_created_at,retweet,favorite,hashtags,user_id,user_name,user,user_loc,user_follower,friends_count,media,tweet_url
73,1327400700129779713,"Dumfries has early forms in Dron/Drun/Drum-, from Gaelic dronn 'hump' / druim 'ridge'. Plenty of ridges and humps to choose from on the map.
#30DayMapChallenge #Day13 #Raster #QGIS #Blender #GIMP
More on the name Dumfries here: https://t.co/goMfXSNCvA https://t.co/5L8EId5Qiq",en,2020-11-13 23:59:23,2,10,"[{'text': '30DayMapChallenge', 'indices': [141, 159]}, {'text': 'Day13', 'indices': [160, 166]}, {'text': 'Raster', 'indices': [167, 174]}, {'text': 'QGIS', 'indices': [175, 180]}, {'text': 'Blender', 'indices': [181, 189]}, {'text': 'GIMP', 'indices': [190, 195]}]",1081900377853829120,D&G place-names,dgplacenames,,577,299,http://pbs.twimg.com/media/Emveo4fW4AADVC6.jpg,https://t.co/goMfXSNCvA
74,1327398086231150592,"Day 14 - Climate Change #30DayMapChallenge Cagayan River -longest river system in Luzon 20 yr. animated river inundation map @googleearth #RiverGIF 

#TyphoonUlysses is not done in the Philippines. People are trying to survive this! Who else missed this on the briefing? https://t.co/euulDzithu",en,2020-11-13 23:49:00,1,0,"[{'text': '30DayMapChallenge', 'indices': [24, 42]}, {'text': 'RiverGIF', 'indices': [138, 147]}, {'text': 'TyphoonUlysses', 'indices': [150, 165]}]",2599428001,Francis Gasgonia,seateazen,Philippines,73,301,http://pbs.twimg.com/ext_tw_video_thumb/1327270948232282117/pu/img/HjJ9eRZk9iWwO4h_.jpg,https://t.co/euulDzithu
75,1327397421282861058,"#30DayMapChallenge Day 13 - Raster
Data from Missouri State's Ozarks Environmental and Water Resources Institute https://t.co/AOiqP4dJfe",en,2020-11-13 23:46:21,1,6,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",886193556,Allison Cully,AllisonCully,,229,108,http://pbs.twimg.com/media/Emvc6MzVcAAq9F5.jpg,https://t.co/AOiqP4dJfe
76,1327395936092516352,"Day 13 of #30DayMapChallenge - Raster
Tectonic map, made with R using the packages raster, rasterViz and rgdal. https://t.co/ueakQx1Ci8",en,2020-11-13 23:40:27,1,1,"[{'text': '30DayMapChallenge', 'indices': [10, 28]}]",2593554955,Kapazitätsdiode,varaktor,,28,182,http://pbs.twimg.com/media/EmvbiBbXcAADwiY.jpg,https://t.co/ueakQx1Ci8
77,1327392899890257921,"#30DayMapChallenge Día 13: ráster. Humedad de suelo superficial, octubre de 2020, Sudamérica.

A los ráster les tengo un cariño especial, debido a ellos aprendí a programar. 🖤

#RStats #rspatial 

Código: https://t.co/u3JPWAA8ZI https://t.co/gGmwx82EQv",es,2020-11-13 23:28:23,4,14,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'RStats', 'indices': [177, 184]}, {'text': 'rspatial', 'indices': [185, 194]}]",30381129,Steph Orellana Bello,sporella,Chile,315,193,http://pbs.twimg.com/media/EmvYxjmW8AAQjkq.png,https://t.co/u3JPWAA8ZI
78,1327391892686958593,"#30DayMapChallenge Day 12: Map not made with GIS

US Presidential Election 2020 projected Electoral College votes using Blender #b3d, #Python and #Gimp. Source: https://t.co/hIUEy9glVu https://t.co/akMU6PN1mJ",en,2020-11-13 23:24:23,3,16,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'b3d', 'indices': [128, 132]}, {'text': 'Python', 'indices': [134, 141]}, {'text': 'Gimp', 'indices': [146, 151]}]",159574073,Michael Legg,mjlegg,,159,107,http://pbs.twimg.com/tweet_video_thumb/EmvXvJ-WMAM1Y3u.jpg,https://t.co/hIUEy9glVu
79,1327391879210610698,#30DayMapChallenge day 13: raster https://t.co/mLT11DH3CT,en,2020-11-13 23:24:20,1,4,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",275677658,Keith Jenkins,kgjenkins,Ithaca,1145,187,http://pbs.twimg.com/media/EmvX2w1W8AEPYbG.png,https://t.co/mLT11DH3CT
80,1327389937059192832,"#30DayMapChallenge #Day13 #Raster 
'Swiss' hillshade of Mars from @NASAMars 460 m MOLA data. Larger version: https://t.co/Sy1z6yjUsW https://t.co/7sJiyZheVd",en,2020-11-13 23:16:37,2,1,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day13', 'indices': [19, 25]}, {'text': 'Raster', 'indices': [26, 33]}]",1272146417323294721,Euan Mitchell,MindOverMagma,"Edinburgh, Scotland",36,100,http://pbs.twimg.com/media/EmvVl9cXEAAer8M.jpg,https://t.co/Sy1z6yjUsW
81,1327385033578065923,Work wiped me out this week so I've named my #30DayMapChallenge accurately to the 10 minutes I felt like working on it. Just a simple hillshade added to the data I used as my basemap for my first map. Day 13: (Lazy) Raster https://t.co/WSCTsLs3zd,en,2020-11-13 22:57:08,1,2,"[{'text': '30DayMapChallenge', 'indices': [45, 63]}]",579246246,Cas,cas_maps,,184,1039,http://pbs.twimg.com/media/EmvRZh3WMAM0f1j.jpg,https://t.co/WSCTsLs3zd
82,1327383241762881537,"#30DayMapChallenge 3D

China Population Distribution in 2020

Thanks to @undertheraedar clear tutorial, I finished the map in 10 minutes. Such a cool experience.

Tutorial link: https://t.co/fUgQvxJnKo https://t.co/P6NCaNilWN",en,2020-11-13 22:50:01,0,7,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",1217864131883216899,Tu,tu_yukun,"Longmont, Colorado, US",15,118,http://pbs.twimg.com/media/EmvPsGXUYAETn4B.jpg,https://t.co/fUgQvxJnKo
83,1327382233691394049,"Day 13 (Raster) of #30DayMapChallenge 

Showing a map of #light #pollution on the British Islands by @culture_geographique (Instagram)

#NovemberMapChallenge 
#Maps
#Raster
#theGISgirl https://t.co/Ko8KPhTxuE",en,2020-11-13 22:46:00,2,5,"[{'text': '30DayMapChallenge', 'indices': [19, 37]}, {'text': 'light', 'indices': [57, 63]}, {'text': 'pollution', 'indices': [64, 74]}, {'text': 'NovemberMapChallenge', 'indices': [136, 157]}, {'text': 'Maps', 'indices': [159, 164]}, {'text': 'Raster', 'indices': [165, 172]}, {'text': 'theGISgirl', 'indices': [173, 184]}]",1269335161335959552,the GIS girl,TheGISGirl,,44,114,http://pbs.twimg.com/media/EmvPGx7XIAYkzl-.jpg,https://t.co/Ko8KPhTxuE
84,1327381884456886272,"#30DayMapChallenge Day 13: Raster

GB Terrain. Using #QGIS and #Aerialod.
Source: Ordnance Survey Terrain 50 https://t.co/vhesVLSIP4 https://t.co/8feNOgGRyv",en,2020-11-13 22:44:37,2,8,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'QGIS', 'indices': [53, 58]}, {'text': 'Aerialod', 'indices': [63, 72]}]",159574073,Michael Legg,mjlegg,,159,107,http://pbs.twimg.com/media/EmvOrwMXcAAwaX4.png,https://t.co/vhesVLSIP4
85,1327377701041266691,"What do you think of when you think ""#raster?"" We think about our high res scans of the maps in our collection! These are geographic data, stored in a matrix, which in this case is a matrix of pixels. For today's #30DayMapChallenge... 1/3 https://t.co/W9izNRIazl",en,2020-11-13 22:28:00,1,13,"[{'text': 'raster', 'indices': [37, 44]}, {'text': '30DayMapChallenge', 'indices': [213, 231]}]",65125461,Leventhal Map & Education Center at the BPL,bplmaps,"Copley Square, Boston, MA",4984,677,http://pbs.twimg.com/media/EmvKaMZWMAEIwPL.jpg,https://t.co/W9izNRIazl
86,1327371760556240896,"This should have been my entry to yesterday's #30DayMapChallenge but I was off. So here it is: a map made with non GIS software. Well, it sort of is GIS software, since I made it with FME. But FME does more than GIS, plus this isn't your usual type of map! https://t.co/0fjQo6Mlac",en,2020-11-13 22:04:23,2,18,"[{'text': '30DayMapChallenge', 'indices': [46, 64]}]",94454747,FME Evangelist,FMEEvangelist,"Vancouver, Canada",1949,382,http://pbs.twimg.com/media/EmvFlPjWMAA_BxL.jpg,https://t.co/0fjQo6Mlac
87,1327369852974211073,#30DayMapChallenge Day 13 | Playing around with Aerialod. Made a little render of Malta with ASTER 30m DEM data. https://t.co/asgxsFrz2z,en,2020-11-13 21:56:48,1,3,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",138810115,Pieter,PieterCappon,,13,150,http://pbs.twimg.com/media/EmvD0ChW8AA-dW3.jpg,https://t.co/asgxsFrz2z
88,1327369833122582529,"#30DayMapChallenge Day 13 - Raster
A slope map of a protected indigenous land in my home state. This community is surrounded by mining projects and they're still fighting to protect the river that gaves it a name ""Cateté"", sadly they have been quite affected by the pandemic. https://t.co/ZOMCBX4LcP",en,2020-11-13 21:56:44,2,0,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}]",180939408,torts,tgsousa_,,893,1013,http://pbs.twimg.com/media/EmvDkicXEAASMQI.jpg,https://t.co/ZOMCBX4LcP
89,1327369566406791168,"#Day13 of #30DayMapChallenge #Raster: Map of Blandford, UK from 1800's. This is for a friend who isn't on Twitter, but she asked if one of the maps could be of where she lives. So there you go!👇 #blandfordforum #oldmaps #os #ordnancesurvey #historicalmaps (Source @EDINADigital) https://t.co/hCFIGOVB0I",en,2020-11-13 21:55:40,0,1,"[{'text': 'Day13', 'indices': [0, 6]}, {'text': '30DayMapChallenge', 'indices': [10, 28]}, {'text': 'Raster', 'indices': [29, 36]}, {'text': 'blandfordforum', 'indices': [195, 210]}, {'text': 'oldmaps', 'indices': [211, 219]}, {'text': 'os', 'indices': [220, 223]}, {'text': 'ordnancesurvey', 'indices': [224, 239]}, {'text': 'historicalmaps', 'indices': [240, 255]}]",1322438051533066240,Emma Hall,elmalovestrees,Germany,31,110,http://pbs.twimg.com/media/EmvDPHBXYAMGX63.jpg,https://t.co/hCFIGOVB0I
90,1327368759192018944,Day 13 of the #30DayMapChallenge (Raster). Wrigley Field and Fenway Park using QGIS and public LIDAR data. Amazing the detail you can see. https://t.co/iJCjNdTntt,en,2020-11-13 21:52:28,2,12,"[{'text': '30DayMapChallenge', 'indices': [14, 32]}]",14344140,Daren Willman,darenw,"Houston, TX",80363,761,http://pbs.twimg.com/media/EmvCgPlXIAAX4WD.jpg,https://t.co/iJCjNdTntt
91,1327368559945601024,"#30DayMapChallenge #Day13 Raster.

DEM of Iceland and the Iberian Peninsula, visualized with QGIS.

Data provided by Copernicus: the European Union's Earth Observation Programme.

Source: https://t.co/ozqgrrkwLK https://t.co/e9m3viCY7I",en,2020-11-13 21:51:40,1,7,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Day13', 'indices': [19, 25]}]",314881866,Joe Davies,JoeWDavies,Cardiff / Madrid / Luxembourg,194,160,http://pbs.twimg.com/media/EmvBw8YWEAA54ct.jpg,https://t.co/ozqgrrkwLK
94,1327364362370215937,"#30DayMapChallenge Day 13 Raster

Heatmap of #SubstanceAbuse Treatment Facilities in Los Angeles County, California, USA

Data from @samhsagov w/ @qgis https://t.co/NDpjwaCXYx",en,2020-11-13 21:34:59,1,0,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'SubstanceAbuse', 'indices': [45, 60]}]",910889225448439808,Dennis Kao,professorkao,,116,226,http://pbs.twimg.com/media/Emu9J5qXUAQ9LfM.jpg,https://t.co/NDpjwaCXYx
95,1327361335907262464,Fooling around with interpolation. Height of high buildings. #30DayMapChallenge   Day 13 Raster https://t.co/zQPuCey5iN,en,2020-11-13 21:22:58,1,4,"[{'text': '30DayMapChallenge', 'indices': [61, 79]}]",40151250,Tõnu Oja,tonuoja,,22,29,http://pbs.twimg.com/media/Emu77xuW8AE_oh0.jpg,https://t.co/zQPuCey5iN
