,tweet_id,tweet_text,language,tweet_created_at,retweet,favorite,hashtags,user_id,user_name,user,user_loc,user_follower,friends_count,media,tweet_url
636,1323413807159541760,STATS19 Fatal Accidents 2019 https://t.co/kEfmsjwEGK #30DayMapChallenge Day 1 - Points https://t.co/8QgB5IW8QX,en,2020-11-02 23:56:54,1,1,"[{'text': '30DayMapChallenge', 'indices': [53, 71]}]",1318518242080661504,Christoph Er,dataisawesomeo,,2,77,http://pbs.twimg.com/media/El21ZjFXIAI4_jl.jpg,https://t.co/kEfmsjwEGK
637,1323411971325235206,Junto a mis estudiantes en @DataScienceUDD diseñamos una infografía sobre movilidad en Santiago hace unas semanas. Les debía el código y aprovecho que hoy es #30DayMapChallenge (Líneas) para subirla aquí. El código está en https://t.co/8oGAs84EF6 y usa @matplotlib y @geopandas. https://t.co/0fHuo67GIY,es,2020-11-02 23:49:36,16,75,"[{'text': '30DayMapChallenge', 'indices': [158, 176]}]",18855622,Eduardo G,ZorzalErrante,Neo SCL / Neo BCN,3594,916,http://pbs.twimg.com/media/El2yW6KXgAUOs9D.jpg,https://t.co/8oGAs84EF6
638,1323411489529733121,"No. 2 is Lines: On some of the lines in today's (no, yesterday's) map, something terrible happened tonight. My maps aren't important right now, but can tell a message: It's a dark night, but this city stays together and will lighten up again. Stay safe #Wien! #30DayMapChallenge https://t.co/47TunT5Lor",en,2020-11-02 23:47:41,1,10,"[{'text': 'Wien', 'indices': [253, 258]}, {'text': '30DayMapChallenge', 'indices': [260, 278]}]",281177027,Isaak,fleischkas,Wien,137,966,http://pbs.twimg.com/media/El2zrNiX0AA1jbB.jpg,https://t.co/47TunT5Lor
639,1323410099147206657,"#30DayMapChallenge Day 2: Lines. 
Another view of the #Montreal metro lines. https://t.co/1xhq2otzYj",en,2020-11-02 23:42:10,1,5,"[{'text': '30DayMapChallenge', 'indices': [0, 18]}, {'text': 'Montreal', 'indices': [54, 63]}]",2339659308,Tyler Sloan,quorumetrix,"Montréal, Québec",425,699,http://pbs.twimg.com/ext_tw_video_thumb/1323409446878343168/pu/img/rhIz3z_cZAaKyx29.jpg,https://t.co/1xhq2otzYj
642,1323407578076831745,"Day 2: Lines
From an interactive story map I did about Montana. Migration flows between Billings &amp; other large US metro areas, 2013-2017. https://t.co/zSAspbdhqn
#30DayMapChallenge https://t.co/WtYoESQHf1",en,2020-11-02 23:32:08,1,1,"[{'text': '30DayMapChallenge', 'indices': [166, 184]}]",918661859489779712,Bobbi Johnson,bobbij_gis,,1,43,http://pbs.twimg.com/media/El2uEZ9U0AA_iDc.png,https://t.co/zSAspbdhqn
643,1323404779142471681,"Day 3 of #30DayMapChallenge / Polygons

Thiessen polygons created from populated places in the world.

Made with #ArcGIS :
- we all know what kind of beast @ArcGISPro  is, don't we? https://t.co/MrYZHq5h6j",en,2020-11-02 23:21:01,6,47,"[{'text': '30DayMapChallenge', 'indices': [9, 27]}, {'text': 'ArcGIS', 'indices': [113, 120]}]",3494716935,Eliška Vlčková,vlckel,Česká republika,125,145,http://pbs.twimg.com/media/El2tk-GX0AAXv9t.jpg,https://t.co/MrYZHq5h6j
644,1323404099434536960,"Day 2 of #30DayMapChallenge: Joy plot map of my new home in California. Very, very flat. DEM from @JAXA_en https://t.co/ASjptrJ0HW",en,2020-11-02 23:18:19,1,7,"[{'text': '30DayMapChallenge', 'indices': [9, 27]}]",2734608876,Bogumiła Backiel,bobackiel,NYC/CA,155,305,http://pbs.twimg.com/media/El2sMl5XYAIw26R.jpg,https://t.co/ASjptrJ0HW
645,1323403859918684160,"Day 3 of #30DayMapChallenge : Polygons

Women in Parliaments for Cities of West Java of Indonesia in 2018

Code : https://t.co/GyDjEjXEVb

Created using #rstat and #rspatial with #ggplot2 #geom_sf

*There is issues with cities coordinates, have to correct it to add Cities name https://t.co/elQvGPMkgM",en,2020-11-02 23:17:22,2,2,"[{'text': '30DayMapChallenge', 'indices': [9, 27]}, {'text': 'rstat', 'indices': [153, 159]}, {'text': 'rspatial', 'indices': [164, 173]}, {'text': 'ggplot2', 'indices': [179, 187]}, {'text': 'geom_sf', 'indices': [188, 196]}]",73577090,Abdul Aziz N 📊 😷,nurussadad,"Bogor, Indonesia",623,412,http://pbs.twimg.com/media/El2pwtqU0AEc8HA.png,https://t.co/GyDjEjXEVb
646,1323403685901279233,Day 2 - How many rivers are there across the Westcountry? The lines on our map will show you #30DayMapChallenge @OrdnanceSurvey https://t.co/BKagKKCJDm,en,2020-11-02 23:16:41,10,42,"[{'text': '30DayMapChallenge', 'indices': [93, 111]}]",454007980,Westcountry Rivers Trust,WestcountryRT,Cornwall.Devon.Dorset.Somerset,4545,3589,http://pbs.twimg.com/media/El2sorBWoAA30Cv.jpg,https://t.co/BKagKKCJDm
647,1323401378916696064,"Better late than never for my first ever  #30DayMapChallenge submission. Day 1: points! Yellow dots are places in Amsterdam with Indonesian elements in its name e.g. Bandoeng, Soerabaja, Djakarta.. It's clustered in the so-called Indische Buurt (Indies Neighborhood), ofcourse. https://t.co/MgLWRozmoc",en,2020-11-02 23:07:30,1,11,"[{'text': '30DayMapChallenge', 'indices': [42, 60]}]",50888509,🌏🌍🌎,tom5ive,🇮🇩🇳🇱,572,668,http://pbs.twimg.com/media/El2qO9NW0AAn9dJ.png,https://t.co/MgLWRozmoc
648,1323401341817901057,Real time #covid19 tweets map. See what's trending and see the most common words/phrases related to Coronavirus tweets. https://t.co/1qRrJaN0rq #30DayMapChallenge https://t.co/bn427FyBfr,en,2020-11-02 23:07:22,1,1,"[{'text': 'covid19', 'indices': [10, 18]}, {'text': '30DayMapChallenge', 'indices': [144, 162]}]",5988182,Mike Perez,highrank,"San Diego, CA",347,254,http://pbs.twimg.com/media/El2p_H0VMAAtaM2.jpg,https://t.co/1qRrJaN0rq
